,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,BTC-USD,ETH-USD,BTC-USD,ETH-USD,BTC-USD,ETH-USD,BTC-USD,ETH-USD,BTC-USD,ETH-USD,BTC-USD,ETH-USD
Datetime,,,,,,,,,,,,
2023-04-20 13:35:00+00:00,28805.2890625,1969.6898193359375,28805.2890625,1969.6898193359375,28875.2890625,1974.353759765625,28805.2890625,1969.6898193359375,28818.44921875,1970.2645263671875,20643840,27924480
2023-04-20 13:40:00+00:00,28769.609375,1968.3524169921875,28769.609375,1968.3524169921875,28814.1484375,1971.0399169921875,28769.609375,1968.3524169921875,28814.1484375,1970.6009521484375,30404608,2829312
2023-04-20 13:45:00+00:00,28742.328125,1966.3056640625,28742.328125,1966.3056640625,28753.93359375,1967.2606201171875,28742.328125,1966.3056640625,28753.93359375,1967.2606201171875,4626432,0
2023-04-20 13:50:00+00:00,28837.078125,1973.1717529296875,28837.078125,1973.1717529296875,28837.078125,1973.1717529296875,28773.037109375,1968.3721923828125,28773.037109375,1968.3721923828125,51247104,8582144
2023-04-20 13:55:00+00:00,28841.119140625,1973.765625,28841.119140625,1973.765625,28873.029296875,1977.4932861328125,28836.76171875,1973.765625,28873.029296875,1977.4932861328125,51814400,55925760
2023-04-20 14:00:00+00:00,28813.541015625,1971.93994140625,28813.541015625,1971.93994140625,28850.587890625,1975.2598876953125,28807.64453125,1971.93994140625,28831.15625,1973.1258544921875,0,0
2023-04-20 14:05:00+00:00,28828.431640625,1973.075439453125,28828.431640625,1973.075439453125,28828.431640625,1973.075439453125,28787.84375,1970.514404296875,28787.84375,1970.514404296875,0,0
2023-04-20 14:10:00+00:00,28844.05078125,1975.782958984375,28844.05078125,1975.782958984375,28844.05078125,1975.782958984375,28807.865234375,1971.7469482421875,28807.865234375,1971.7469482421875,0,0
2023-04-20 14:15:00+00:00,28817.0703125,1975.5269775390625,28817.0703125,1975.5269775390625,28858.73046875,1978.328857421875,28817.0703125,1975.5269775390625,28858.73046875,1978.328857421875,0,1611776
2023-04-20 14:20:00+00:00,28798.30078125,1973.8753662109375,28798.30078125,1973.8753662109375,28820.77734375,1975.732177734375,28798.30078125,1973.8753662109375,28819.017578125,1975.6087646484375,0,0
2023-04-20 14:25:00+00:00,28791.419921875,1971.9779052734375,28791.419921875,1971.9779052734375,28812.02734375,1974.2825927734375,28791.419921875,1971.9779052734375,28798.517578125,1973.6912841796875,0,0
2023-04-20 14:30:00+00:00,28791.92578125,1971.060791015625,28791.92578125,1971.060791015625,28791.92578125,1971.060791015625,28778.650390625,1970.474853515625,28780.12109375,1970.93896484375,7530496,0
2023-04-20 14:35:00+00:00,28778.271484375,1972.619384765625,28778.271484375,1972.619384765625,28806.89453125,1973.7613525390625,28778.271484375,1972.42041015625,28806.02734375,1972.42041015625,15284224,15687680
2023-04-20 14:40:00+00:00,28770.958984375,1971.1507568359375,28770.958984375,1971.1507568359375,28770.958984375,1971.1507568359375,28742.591796875,1969.542236328125,28742.591796875,1969.542236328125,0,0
2023-04-20 14:45:00+00:00,28763.876953125,1971.9332275390625,28763.876953125,1971.9332275390625,28773.51953125,1972.5570068359375,28758.45703125,1970.9666748046875,28768.40625,1970.9666748046875,0,0
2023-04-20 14:50:00+00:00,28773.4296875,1973.0384521484375,28773.4296875,1973.0384521484375,28782.861328125,1973.876220703125,28758.423828125,1972.016845703125,28758.423828125,1972.016845703125,0,0
2023-04-20 14:55:00+00:00,28707.42578125,1966.9429931640625,28707.42578125,1966.9429931640625,28773.798828125,1972.8765869140625,28707.42578125,1966.9429931640625,28773.798828125,1972.8765869140625,0,0
2023-04-20 15:00:00+00:00,28701.255859375,1967.0306396484375,28701.255859375,1967.0306396484375,28712.681640625,1968.275634765625,28693.404296875,1966.6568603515625,28712.4140625,1967.612548828125,0,0
2023-04-20 15:05:00+00:00,28699.369140625,1967.33349609375,28699.369140625,1967.33349609375,28717.33203125,1968.1419677734375,28686.654296875,1966.493896484375,28717.33203125,1968.1419677734375,0,0
2023-04-20 15:10:00+00:00,28702.42578125,1967.4007568359375,28702.42578125,1967.4007568359375,28706.158203125,1967.80126953125,28690.275390625,1966.7197265625,28692.03125,1966.9619140625,21114880,0
2023-04-20 15:15:00+00:00,28676.2265625,1963.973388671875,28676.2265625,1963.973388671875,28707.484375,1967.7596435546875,28676.2265625,1962.77734375,28707.484375,1967.7596435546875,50954240,0
2023-04-20 15:20:00+00:00,28718.23046875,1965.3577880859375,28718.23046875,1965.3577880859375,28718.23046875,1965.3577880859375,28679.3359375,1963.663330078125,28679.3359375,1963.8359375,33988608,10646528
2023-04-20 15:25:00+00:00,28691.408203125,1964.2525634765625,28691.408203125,1964.2525634765625,28722.380859375,1965.7783203125,28691.408203125,1964.1602783203125,28722.380859375,1965.7783203125,46221312,18025472
2023-04-20 15:30:00+00:00,28627.06640625,1957.4393310546875,28627.06640625,1957.4393310546875,28704.0703125,1964.4808349609375,28627.06640625,1957.4393310546875,28704.0703125,1964.4808349609375,0,0
2023-04-20 15:35:00+00:00,28627.482421875,1958.5794677734375,28627.482421875,1958.5794677734375,28633.041015625,1958.5794677734375,28598.685546875,1957.1864013671875,28633.041015625,1957.9552001953125,0,0
2023-04-20 15:40:00+00:00,28550.603515625,1951.992431640625,28550.603515625,1951.992431640625,28615.021484375,1957.428955078125,28550.603515625,1951.992431640625,28595.26171875,1956.5130615234375,0,0
2023-04-20 15:45:00+00:00,28594.546875,1956.096923828125,28594.546875,1956.096923828125,28594.546875,1956.096923828125,28555.498046875,1953.0955810546875,28555.498046875,1953.0955810546875,43098112,934912
2023-04-20 15:50:00+00:00,28642.119140625,1958.0640869140625,28642.119140625,1958.0640869140625,28642.119140625,1958.0640869140625,28597.4453125,1954.2967529296875,28600.259765625,1955.879150390625,16988160,0
2023-04-20 15:55:00+00:00,28492.271484375,1944.7393798828125,28492.271484375,1944.7393798828125,28599.37109375,1953.64306640625,28492.271484375,1944.7393798828125,28599.37109375,1953.64306640625,40869888,0
2023-04-20 16:00:00+00:00,28382.5234375,1931.781982421875,28382.5234375,1931.781982421875,28512.609375,1946.859375,28382.5234375,1931.781982421875,28512.609375,1946.859375,49426432,1819648
2023-04-20 16:05:00+00:00,28459.80859375,1935.8414306640625,28459.80859375,1935.8414306640625,28459.80859375,1935.8414306640625,28408.875,1930.13623046875,28408.875,1930.13623046875,252641280,146573312
2023-04-20 16:10:00+00:00,28488.626953125,1939.4107666015625,28488.626953125,1939.4107666015625,28500.0859375,1940.3135986328125,28488.626953125,1938.8779296875,28500.0859375,1940.3135986328125,128309248,95989760
2023-04-20 16:15:00+00:00,28567.755859375,1947.1949462890625,28567.755859375,1947.1949462890625,28574.107421875,1947.1949462890625,28533.59765625,1943.1959228515625,28533.59765625,1943.1959228515625,74860544,34331648
2023-04-20 16:20:00+00:00,28629.5,1952.4326171875,28629.5,1952.4326171875,28635.140625,1952.4326171875,28568.357421875,1947.7587890625,28568.357421875,1947.7587890625,78473216,58859520
2023-04-20 16:25:00+00:00,28601.248046875,1950.427978515625,28601.248046875,1950.427978515625,28644.56640625,1953.2132568359375,28601.248046875,1950.427978515625,28620.529296875,1951.9747314453125,107481088,10684416
2023-04-20 16:30:00+00:00,28581.478515625,1946.72998046875,28581.478515625,1946.72998046875,28614.0703125,1951.3592529296875,28581.478515625,1946.72998046875,28582.681640625,1949.3358154296875,27772928,14770176
2023-04-20 16:35:00+00:00,28574.88671875,1946.00146484375,28574.88671875,1946.00146484375,28601.9375,1948.6243896484375,28572.23828125,1946.00146484375,28601.9375,1948.6243896484375,3123200,4628480
2023-04-20 16:40:00+00:00,28610.8203125,1949.1153564453125,28610.8203125,1949.1153564453125,28610.8203125,1949.1153564453125,28570.892578125,1946.1904296875,28585.306640625,1947.335693359375,30580736,7021568
2023-04-20 16:45:00+00:00,28562.2890625,1946.401611328125,28562.2890625,1946.401611328125,28617.751953125,1949.7576904296875,28562.2890625,1946.1424560546875,28617.751953125,1949.7576904296875,19742720,0
2023-04-20 16:50:00+00:00,28521.74609375,1944.4580078125,28521.74609375,1944.4580078125,28568.76953125,1947.28125,28521.74609375,1944.4580078125,28540.87890625,1945.216064453125,15063040,10185728
2023-04-20 16:55:00+00:00,28483.4921875,1941.0067138671875,28483.4921875,1941.0067138671875,28491.8359375,1942.3941650390625,28458.63671875,1939.19140625,28491.8359375,1942.3941650390625,43186176,23625728
2023-04-20 17:00:00+00:00,28442.154296875,1940.821533203125,28442.154296875,1940.821533203125,28459.265625,1940.821533203125,28442.154296875,1939.354248046875,28458.115234375,1939.354248046875,0,0
2023-04-20 17:05:00+00:00,28405.208984375,1937.0189208984375,28405.208984375,1937.0189208984375,28435.23828125,1939.546630859375,28390.7890625,1936.0682373046875,28435.23828125,1939.546630859375,35117056,30447616
2023-04-20 17:10:00+00:00,28419.078125,1935.6558837890625,28419.078125,1935.6558837890625,28426.123046875,1936.3240966796875,28416.98046875,1935.545166015625,28419.455078125,1936.3240966796875,74768384,31473664
2023-04-20 17:15:00+00:00,28515.904296875,1942.0408935546875,28515.904296875,1942.0408935546875,28515.904296875,1942.0408935546875,28473.140625,1938.7734375,28479.5625,1939.573974609375,43378688,15678464
2023-04-20 17:20:00+00:00,28539.162109375,1944.153076171875,28539.162109375,1944.153076171875,28543.95703125,1944.4090576171875,28518.947265625,1942.7059326171875,28527.525390625,1943.371826171875,7868416,0
2023-04-20 17:25:00+00:00,28584.876953125,1947.278564453125,28584.876953125,1947.278564453125,28584.876953125,1947.278564453125,28547.234375,1944.595947265625,28547.234375,1944.595947265625,29169664,2592768
2023-04-20 17:30:00+00:00,28570.64453125,1947.330810546875,28570.64453125,1947.330810546875,28586.150390625,1948.146484375,28570.64453125,1947.330810546875,28586.150390625,1947.8441162109375,28129280,4153344
2023-04-20 17:35:00+00:00,28532.671875,1944.505615234375,28532.671875,1944.505615234375,28547.783203125,1944.927734375,28532.671875,1944.192626953125,28540.734375,1944.192626953125,13985792,0
2023-04-20 17:40:00+00:00,28491.28515625,1939.8193359375,28491.28515625,1939.8193359375,28507.6796875,1941.6519775390625,28486.580078125,1939.6300048828125,28496.046875,1941.0390625,0,0
2023-04-20 17:45:00+00:00,28527.330078125,1940.43310546875,28527.330078125,1940.43310546875,28546.875,1943.057861328125,28497.087890625,1939.3040771484375,28510.1328125,1940.893310546875,0,0
2023-04-20 17:50:00+00:00,28523.115234375,1941.05029296875,28523.115234375,1941.05029296875,28523.115234375,1941.05029296875,28505.353515625,1939.3453369140625,28520.265625,1939.9866943359375,122880,0
2023-04-20 17:55:00+00:00,28497.734375,1938.90673828125,28497.734375,1938.90673828125,28517.1171875,1940.579345703125,28497.734375,1938.90673828125,28517.1171875,1940.579345703125,6922240,276480
2023-04-20 18:00:00+00:00,28453.5859375,1934.904052734375,28453.5859375,1934.904052734375,28458.126953125,1936.0692138671875,28448.822265625,1934.904052734375,28458.126953125,1936.0692138671875,0,0
2023-04-20 18:05:00+00:00,28485.62109375,1938.605712890625,28485.62109375,1938.605712890625,28485.62109375,1938.605712890625,28445.66015625,1934.7750244140625,28477.158203125,1937.0426025390625,23908352,25651200
2023-04-20 18:10:00+00:00,28511.24609375,1940.738037109375,28511.24609375,1940.738037109375,28526.29296875,1943.0897216796875,28474.220703125,1937.822998046875,28474.220703125,1937.822998046875,20635648,28874752
2023-04-20 18:15:00+00:00,28450.724609375,1935.7711181640625,28450.724609375,1935.7711181640625,28516.216796875,1941.25927734375,28450.724609375,1935.7711181640625,28516.216796875,1941.25927734375,0,871424
2023-04-20 18:20:00+00:00,28405.208984375,1932.154296875,28405.208984375,1932.154296875,28455.099609375,1936.0499267578125,28405.208984375,1932.154296875,28455.099609375,1936.0499267578125,3158016,2957312
2023-04-20 18:25:00+00:00,28351.359375,1925.9984130859375,28351.359375,1925.9984130859375,28401.732421875,1931.5609130859375,28351.359375,1925.9984130859375,28401.732421875,1931.5609130859375,35610624,43040768
2023-04-20 18:30:00+00:00,28342.037109375,1928.350830078125,28342.037109375,1928.350830078125,28358.73828125,1928.350830078125,28335.896484375,1926.5506591796875,28356.24609375,1926.90185546875,40673280,27540480
2023-04-20 18:35:00+00:00,28324.94921875,1925.447998046875,28324.94921875,1925.447998046875,28357.79296875,1929.081298828125,28324.94921875,1924.9481201171875,28357.79296875,1929.081298828125,19808256,15715328
2023-04-20 18:40:00+00:00,28286.798828125,1925.658203125,28286.798828125,1925.658203125,28319.828125,1926.755859375,28286.798828125,1925.658203125,28319.828125,1926.755859375,47484928,43869184
2023-04-20 18:45:00+00:00,28326.15625,1929.225341796875,28326.15625,1929.225341796875,28351.640625,1930.7412109375,28296.216796875,1926.7186279296875,28296.216796875,1926.7186279296875,34260992,17841152
2023-04-20 18:50:00+00:00,28311.76953125,1929.77099609375,28311.76953125,1929.77099609375,28317.08203125,1930.6204833984375,28299.517578125,1929.0159912109375,28299.517578125,1929.0159912109375,66111488,28993536
2023-04-20 18:55:00+00:00,28378.296875,1934.201904296875,28378.296875,1934.201904296875,28378.296875,1934.201904296875,28326.09375,1931.3851318359375,28326.09375,1931.3851318359375,33923072,22666240
2023-04-20 19:00:00+00:00,28337.90625,1930.7547607421875,28337.90625,1930.7547607421875,28367.65625,1933.5682373046875,28337.90625,1930.7547607421875,28367.65625,1933.5682373046875,0,0
2023-04-20 19:05:00+00:00,28340.5390625,1932.7464599609375,28340.5390625,1932.7464599609375,28340.5390625,1932.7464599609375,28282.69921875,1928.16162109375,28297.7265625,1928.16162109375,18001920,12982272
2023-04-20 19:10:00+00:00,28315.033203125,1930.74853515625,28315.033203125,1930.74853515625,28333.91015625,1931.455810546875,28303.44921875,1929.28857421875,28333.91015625,1931.455810546875,41244672,12574720
2023-04-20 19:15:00+00:00,28237.1171875,1928.07275390625,28237.1171875,1928.07275390625,28270.400390625,1929.6368408203125,28228.927734375,1926.671630859375,28228.927734375,1926.671630859375,123877376,25651200
2023-04-20 19:20:00+00:00,28121.142578125,1923.6953125,28121.142578125,1923.6953125,28210.134765625,1927.492919921875,28121.142578125,1923.6953125,28210.134765625,1927.492919921875,76935168,5473280
2023-04-20 19:25:00+00:00,28037.2578125,1922.0887451171875,28037.2578125,1922.0887451171875,28094.265625,1923.7459716796875,28037.2578125,1922.0887451171875,28094.265625,1922.8067626953125,218796032,48726016
2023-04-20 19:30:00+00:00,28059.142578125,1920.4202880859375,28059.142578125,1920.4202880859375,28137.345703125,1924.157470703125,28052.419921875,1920.4202880859375,28052.419921875,1920.545654296875,107223040,47498240
2023-04-20 19:35:00+00:00,28087.611328125,1919.2183837890625,28087.611328125,1919.2183837890625,28114.806640625,1921.2601318359375,28047.142578125,1918.1328125,28047.142578125,1918.1328125,101335040,41932800
2023-04-20 19:40:00+00:00,28197.43359375,1927.519287109375,28197.43359375,1927.519287109375,28197.43359375,1927.519287109375,28115.5234375,1920.745361328125,28115.5234375,1920.745361328125,110827520,38537216
2023-04-20 19:45:00+00:00,28178.619140625,1930.463134765625,28178.619140625,1930.463134765625,28207.634765625,1930.64306640625,28178.619140625,1927.2080078125,28183.1796875,1927.2080078125,57659392,39228416
2023-04-20 19:50:00+00:00,28113.830078125,1928.676025390625,28113.830078125,1928.676025390625,28153.271484375,1929.166748046875,28113.830078125,1928.480224609375,28153.271484375,1928.81884765625,31295488,9595904
2023-04-20 19:55:00+00:00,28124.3359375,1928.4219970703125,28124.3359375,1928.4219970703125,28144.4453125,1930.095947265625,28117.71875,1928.4219970703125,28117.71875,1928.4298095703125,52113408,21248000
2023-04-20 20:00:00+00:00,28150.3671875,1928.71923828125,28150.3671875,1928.71923828125,28150.3671875,1928.71923828125,28086.724609375,1925.817626953125,28105.0625,1927.6600341796875,0,0
2023-04-20 20:05:00+00:00,28154.28515625,1929.3409423828125,28154.28515625,1929.3409423828125,28168.421875,1930.1385498046875,28154.28515625,1929.3409423828125,28168.421875,1930.1385498046875,14630912,6849536
2023-04-20 20:10:00+00:00,28084.90625,1926.2493896484375,28084.90625,1926.2493896484375,28132.546875,1928.27001953125,28082.740234375,1926.2493896484375,28132.546875,1928.27001953125,0,0
2023-04-20 20:15:00+00:00,28122.958984375,1929.659912109375,28122.958984375,1929.659912109375,28122.958984375,1929.659912109375,28047.77734375,1925.5828857421875,28099.962890625,1927.5528564453125,29198336,6493184
2023-04-20 20:20:00+00:00,28148.81640625,1931.835693359375,28148.81640625,1931.835693359375,28148.81640625,1931.835693359375,28121.65234375,1930.076416015625,28121.65234375,1930.076416015625,64022528,13975552
2023-04-20 20:25:00+00:00,28176.8984375,1933.814453125,28176.8984375,1933.814453125,28179.8125,1933.8890380859375,28175.87890625,1933.6466064453125,28179.8125,1933.8250732421875,44752896,5110784
2023-04-20 20:30:00+00:00,28256.51171875,1939.9351806640625,28256.51171875,1939.9351806640625,28270.76171875,1940.7952880859375,28234.04296875,1937.8753662109375,28234.04296875,1937.8753662109375,72691712,42481664
2023-04-20 20:35:00+00:00,28285.75390625,1941.318359375,28285.75390625,1941.318359375,28318.25390625,1943.81689453125,28253.001953125,1939.70556640625,28253.001953125,1939.70556640625,26976256,11280384
2023-04-20 20:40:00+00:00,28241.056640625,1939.43798828125,28241.056640625,1939.43798828125,28267.51953125,1940.027099609375,28241.056640625,1939.416259765625,28267.51953125,1940.027099609375,74053632,29882368
2023-04-20 20:45:00+00:00,28251.07421875,1940.444091796875,28251.07421875,1940.444091796875,28251.07421875,1940.444091796875,28246.42578125,1939.408935546875,28246.42578125,1939.408935546875,20037632,18082816
2023-04-20 20:50:00+00:00,28207.45703125,1938.7127685546875,28207.45703125,1938.7127685546875,28253.166015625,1940.4678955078125,28207.45703125,1938.7127685546875,28253.166015625,1940.4678955078125,7405568,2597888
2023-04-20 20:55:00+00:00,28210.5625,1937.8966064453125,28210.5625,1937.8966064453125,28210.5625,1937.8966064453125,28180.98828125,1936.6082763671875,28180.98828125,1936.6082763671875,15626240,5703680
2023-04-20 21:00:00+00:00,28220.900390625,1939.5860595703125,28220.900390625,1939.5860595703125,28248.705078125,1942.0606689453125,28198.30078125,1937.5548095703125,28203.681640625,1937.5548095703125,0,0
2023-04-20 21:05:00+00:00,28220.888671875,1938.951416015625,28220.888671875,1938.951416015625,28244.6953125,1940.7314453125,28209.83984375,1938.318359375,28209.83984375,1938.318359375,11728896,1146880
2023-04-20 21:10:00+00:00,28220.55078125,1938.467529296875,28220.55078125,1938.467529296875,28220.55078125,1938.8028564453125,28199.064453125,1938.0975341796875,28216.05078125,1938.8028564453125,23728128,14120960
2023-04-20 21:15:00+00:00,28268.8046875,1943.315185546875,28268.8046875,1943.315185546875,28274.369140625,1943.6126708984375,28237.283203125,1940.0084228515625,28237.283203125,1940.0084228515625,3407872,0
2023-04-20 21:20:00+00:00,28244.98828125,1941.0137939453125,28244.98828125,1941.0137939453125,28281.03515625,1943.5015869140625,28244.98828125,1941.0137939453125,28281.03515625,1943.4681396484375,0,0
2023-04-20 21:25:00+00:00,28212.001953125,1939.3211669921875,28212.001953125,1939.3211669921875,28238.921875,1940.6240234375,28204.21484375,1938.7117919921875,28238.921875,1940.6240234375,0,0
2023-04-20 21:30:00+00:00,28180.189453125,1938.69921875,28180.189453125,1938.69921875,28211.796875,1939.1392822265625,28180.189453125,1938.333740234375,28211.796875,1939.1092529296875,0,0
2023-04-20 21:35:00+00:00,28193.54296875,1940.0272216796875,28193.54296875,1940.0272216796875,28207.388671875,1940.0596923828125,28188.615234375,1938.9183349609375,28207.388671875,1940.0596923828125,0,0
2023-04-20 21:40:00+00:00,28184.83984375,1939.0247802734375,28184.83984375,1939.0247802734375,28191.1328125,1939.3033447265625,28184.83984375,1939.0247802734375,28186.40625,1939.2183837890625,0,0
2023-04-20 21:45:00+00:00,28185.919921875,1939.8935546875,28185.919921875,1939.8935546875,28210.451171875,1940.709716796875,28185.919921875,1939.4696044921875,28210.451171875,1940.709716796875,0,0
2023-04-20 21:50:00+00:00,28211.927734375,1942.128173828125,28211.927734375,1942.128173828125,28211.927734375,1942.128173828125,28177.654296875,1938.759521484375,28180.234375,1939.260986328125,0,0
2023-04-20 21:55:00+00:00,28187.646484375,1939.8358154296875,28187.646484375,1939.8358154296875,28214.06640625,1942.1536865234375,28187.646484375,1939.8358154296875,28211.98046875,1942.029296875,0,0
2023-04-20 22:00:00+00:00,28275.439453125,1946.2822265625,28275.439453125,1946.2822265625,28275.439453125,1946.2822265625,28202.515625,1940.85107421875,28230.322265625,1942.34521484375,0,0
2023-04-20 22:05:00+00:00,28322.966796875,1949.2462158203125,28322.966796875,1949.2462158203125,28322.966796875,1949.2462158203125,28284.509765625,1946.64501953125,28284.509765625,1946.64501953125,16662528,2875392
2023-04-20 22:10:00+00:00,28326.486328125,1951.804443359375,28326.486328125,1951.804443359375,28347.22265625,1954.016845703125,28326.486328125,1951.804443359375,28347.22265625,1953.822021484375,51046400,47175680
2023-04-20 22:15:00+00:00,28349.044921875,1951.9715576171875,28349.044921875,1951.9715576171875,28354.33984375,1952.488525390625,28313.248046875,1950.488525390625,28313.248046875,1950.488525390625,14526464,9183232
2023-04-20 22:20:00+00:00,28329.109375,1949.40771484375,28329.109375,1949.40771484375,28329.109375,1949.5352783203125,28310.98828125,1948.111083984375,28310.98828125,1948.111083984375,10162176,4523008
2023-04-20 22:25:00+00:00,28281.73046875,1946.1129150390625,28281.73046875,1946.1129150390625,28306.79296875,1947.1729736328125,28281.73046875,1946.1129150390625,28306.79296875,1947.1729736328125,0,0
2023-04-20 22:30:00+00:00,28227.40234375,1941.2911376953125,28227.40234375,1941.2911376953125,28287.798828125,1946.120849609375,28227.40234375,1941.2911376953125,28287.798828125,1946.120849609375,0,0
2023-04-20 22:35:00+00:00,28254.7265625,1943.206787109375,28254.7265625,1943.206787109375,28255.490234375,1943.206787109375,28249.521484375,1942.6505126953125,28249.521484375,1942.6505126953125,0,0
2023-04-20 22:40:00+00:00,28234.455078125,1941.9471435546875,28234.455078125,1941.9471435546875,28256.5859375,1943.3028564453125,28234.455078125,1941.9471435546875,28256.5859375,1943.3028564453125,0,0
2023-04-20 22:45:00+00:00,28226.14453125,1942.015380859375,28226.14453125,1942.015380859375,28244.283203125,1943.38916015625,28221.744140625,1941.7769775390625,28225.552734375,1941.7769775390625,0,0
2023-04-20 22:50:00+00:00,28245.740234375,1943.68505859375,28245.740234375,1943.68505859375,28245.740234375,1943.68505859375,28230.560546875,1942.3251953125,28230.560546875,1942.3251953125,11739136,561152
2023-04-20 22:55:00+00:00,28256.119140625,1943.4765625,28256.119140625,1943.4765625,28265.142578125,1944.911865234375,28253.732421875,1943.4765625,28265.142578125,1944.911865234375,41369600,0
2023-04-20 23:00:00+00:00,28308.28515625,1947.6920166015625,28308.28515625,1947.6920166015625,28308.28515625,1947.6920166015625,28251.623046875,1943.1689453125,28251.623046875,1943.1689453125,0,0
2023-04-20 23:05:00+00:00,28298.7421875,1946.13671875,28298.7421875,1946.13671875,28314.701171875,1947.913818359375,28298.7421875,1946.13671875,28314.701171875,1947.913818359375,0,0
2023-04-20 23:10:00+00:00,28308.7890625,1946.4073486328125,28308.7890625,1946.4073486328125,28308.7890625,1946.4073486328125,28294.5078125,1945.6702880859375,28304.07421875,1946.3687744140625,1923072,0
2023-04-20 23:15:00+00:00,28282.775390625,1943.798828125,28282.775390625,1943.798828125,28309.15625,1946.139892578125,28282.775390625,1943.798828125,28309.15625,1946.139892578125,0,0
2023-04-20 23:20:00+00:00,28245.630859375,1942.2821044921875,28245.630859375,1942.2821044921875,28279.326171875,1943.8721923828125,28241.279296875,1941.7822265625,28279.326171875,1943.8721923828125,0,0
2023-04-20 23:25:00+00:00,28218.3046875,1939.7164306640625,28218.3046875,1939.7164306640625,28222.431640625,1939.8843994140625,28201.6171875,1939.0670166015625,28222.431640625,1939.8843994140625,0,0
2023-04-20 23:30:00+00:00,28233.0078125,1941.083740234375,28233.0078125,1941.083740234375,28233.0078125,1941.083740234375,28214.9609375,1939.4102783203125,28224.990234375,1940.1080322265625,0,0
2023-04-20 23:35:00+00:00,28252.1015625,1942.936279296875,28252.1015625,1942.936279296875,28252.1015625,1942.9752197265625,28237.328125,1941.9063720703125,28242.244140625,1941.9415283203125,0,0
2023-04-20 23:40:00+00:00,28255.05859375,1943.624267578125,28255.05859375,1943.624267578125,28255.5546875,1943.624267578125,28252.86328125,1943.341796875,28255.5546875,1943.341796875,0,0
2023-04-20 23:45:00+00:00,28245.953125,1943.4718017578125,28245.953125,1943.4718017578125,28256.78515625,1944.3031005859375,28245.619140625,1943.00244140625,28245.619140625,1943.00244140625,0,0
2023-04-20 23:50:00+00:00,28264.91015625,1945.1461181640625,28264.91015625,1945.1461181640625,28264.91015625,1945.1461181640625,28247.923828125,1943.1771240234375,28247.923828125,1943.1771240234375,0,0
2023-04-20 23:55:00+00:00,28252.279296875,1943.5953369140625,28252.279296875,1943.5953369140625,28269.87890625,1945.637451171875,28244.24609375,1943.3262939453125,28269.87890625,1945.637451171875,0,8210432
2023-04-21 00:00:00+00:00,28273.2421875,1945.2635498046875,28273.2421875,1945.2635498046875,28273.630859375,1945.7327880859375,28245.79296875,1943.1568603515625,28249.23046875,1943.409912109375,0,0
2023-04-21 00:05:00+00:00,28310.5625,1947.385498046875,28310.5625,1947.385498046875,28310.5625,1947.385498046875,28278.13671875,1945.2513427734375,28285.3203125,1945.7894287109375,0,0
2023-04-21 00:10:00+00:00,28295.197265625,1945.455322265625,28295.197265625,1945.455322265625,28295.197265625,1945.7349853515625,28282.908203125,1944.766845703125,28293.005859375,1945.7349853515625,0,8104960
2023-04-21 00:15:00+00:00,28304.642578125,1946.8712158203125,28304.642578125,1946.8712158203125,28304.642578125,1946.8712158203125,28296.05859375,1945.130859375,28296.05859375,1945.130859375,0,0
2023-04-21 00:20:00+00:00,28230.40625,1941.6234130859375,28230.40625,1941.6234130859375,28306.02734375,1946.58984375,28230.40625,1941.6234130859375,28306.02734375,1946.58984375,0,0
2023-04-21 00:25:00+00:00,28170.9609375,1937.005615234375,28170.9609375,1937.005615234375,28219.21875,1940.6748046875,28170.9609375,1937.005615234375,28219.21875,1940.6748046875,0,0
2023-04-21 00:30:00+00:00,28123.609375,1936.9658203125,28123.609375,1936.9658203125,28156.599609375,1937.518310546875,28123.609375,1936.22509765625,28141.609375,1936.22509765625,0,0
2023-04-21 00:35:00+00:00,28179.748046875,1943.2740478515625,28179.748046875,1943.2740478515625,28179.748046875,1943.2740478515625,28125.20703125,1937.734375,28130.06640625,1937.734375,17326080,1993728
2023-04-21 00:40:00+00:00,28276.892578125,1951.6007080078125,28276.892578125,1951.6007080078125,28276.892578125,1951.6007080078125,28271.080078125,1949.401611328125,28271.080078125,1950.121826171875,51785728,60922880
2023-04-21 00:45:00+00:00,28349.96875,1955.649169921875,28349.96875,1955.649169921875,28349.96875,1955.649169921875,28268.408203125,1950.2852783203125,28268.408203125,1950.2852783203125,29956096,19547136
2023-04-21 00:50:00+00:00,28323.80859375,1952.8577880859375,28323.80859375,1952.8577880859375,28347.748046875,1954.877685546875,28323.80859375,1952.8577880859375,28347.748046875,1954.877685546875,35059712,17148928
2023-04-21 00:55:00+00:00,28321.322265625,1950.283203125,28321.322265625,1950.283203125,28331.6640625,1952.3941650390625,28321.322265625,1950.283203125,28331.6640625,1952.3941650390625,10201088,3965952
2023-04-21 01:00:00+00:00,28301.041015625,1949.20751953125,28301.041015625,1949.20751953125,28314.982421875,1949.547119140625,28288.0703125,1947.642822265625,28288.0703125,1947.642822265625,0,0
2023-04-21 01:05:00+00:00,28250.7578125,1948.1514892578125,28250.7578125,1948.1514892578125,28264.623046875,1948.2091064453125,28250.7578125,1948.1514892578125,28264.623046875,1948.2091064453125,0,0
