,Capital Gains,Close,Close,Close,Dividends,Dividends,Dividends,High,High,High,Low,Low,Low,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume
,SPY,AAPL,MCD,SPY,AAPL,MCD,SPY,AAPL,MCD,SPY,AAPL,MCD,SPY,AAPL,MCD,SPY,AAPL,MCD,SPY,AAPL,MCD,SPY
Date,,,,,,,,,,,,,,,,,,,,,,
2021-07-28,0.0,143.1074676513672,230.0897674560547,424.229736328125,0.0,0.0,0.0,145.0717706940726,232.01210311515544,425.65082934670386,140.69897971687297,227.77726661846143,422.7603186533475,142.93966513943408,230.77495611630812,425.0514619991266,0.0,0.0,0.0,118931200,4948500,52472400
2021-07-29,0.0,143.75894165039062,232.22146606445312,425.98919677734375,0.0,0.0,0.0,144.65719188323237,233.3444052674591,427.1009294065227,142.71263481288685,231.23174266148303,425.17714782640695,142.8212146768755,231.55531445919397,425.1868245586833,0.0,0.0,0.0,56699500,2572300,47435300
2021-07-30,0.0,143.97610473632812,230.97482299804688,423.9204406738281,0.0,0.0,0.0,144.44003552403547,233.54427337077382,425.4188591673662,142.2487073536718,230.49899831713384,423.2050409878702,142.51522430998895,232.0597026896879,423.3403972400527,0.0,0.0,0.0,70440600,2336800,68951200
2021-08-02,0.0,143.6405029296875,228.4910125732422,423.0310363769531,0.0,0.0,0.0,145.05202616432405,232.84955377635092,426.2599084355869,143.37398596740897,228.10083285840406,422.66367455252885,144.4696500770982,232.4308402639818,425.68954173533047,0.0,0.0,0.0,62880000,2693900,58783300
2021-08-03,0.0,145.4567108154297,225.4932861328125,426.47259521484375,0.0,0.0,0.0,146.12792076105978,228.34823387331068,426.59827473548467,143.3048596862172,223.87548531739986,421.5906243893471,143.92672747715105,227.9770912478865,423.85276725417873,0.0,0.0,0.0,64786600,3300000,58053900
2021-08-04,0.0,145.05203247070312,223.47581481933594,424.37481689453125,0.0,0.0,0.0,145.8811796541624,225.16023820620154,426.4436021488989,144.39068780805985,221.78188016669742,424.1331345819694,145.36790667109383,225.01748209350853,425.1481884938353,0.0,0.0,0.0,56368300,2240600,46732200
2021-08-05,0.0,145.1605987548828,224.98892211914062,427.0622863769531,0.0,0.0,0.0,145.93052321911858,225.36006475928826,427.14928846174007,144.28209442714154,223.00948986468126,425.24483082211526,145.08163021217794,224.34180757571013,425.57351519872145,0.0,0.0,0.0,46397700,2230500,38969700
2021-08-06,0.0,144.46859741210938,224.83668518066406,427.76800537109375,0.22,0.0,0.0,145.4275047367863,225.6741413111756,428.20304532327987,143.96443570827617,224.27521551180644,427.10095984560013,144.67620228090797,225.23637619176702,427.39099631446913,0.0,0.0,0.0,54126800,1558600,46930000
2021-08-09,0.0,144.41920471191406,223.33306884765625,427.41998291015625,0.0,0.0,0.0,145.0222289108948,224.65587542200117,428.0676749483498,143.8557314909889,222.71450256094835,426.62725789119565,144.52794727514922,224.38940023707755,427.73899056292964,0.0,0.0,0.0,48908700,2093100,41222600
2021-08-10,0.0,143.93478393554688,222.16256713867188,427.9516906738281,0.0,0.0,0.0,146.02065254285245,223.732797485769,428.68641433315116,143.6382120081799,221.96272888059863,427.1783190867139,144.7651732647546,223.732797485769,427.884012546841,0.0,0.0,0.0,69023100,2027500,43339300
2021-08-11,0.0,144.19183349609375,224.1610107421875,429.01507568359375,0.0,0.0,0.0,145.04199847823728,224.53215341355153,429.1117545023476,143.8656058197073,222.4480389816548,427.89366629096224,144.37966292349304,222.86676702545358,429.05375311154194,0.0,0.0,0.0,48493500,1969100,44034300
2021-08-12,0.0,147.18716430664062,225.2268524169922,430.3008117675781,0.0,0.0,0.0,147.3453380281874,225.3124973743969,430.44584474657336,144.17204373336426,223.68518509963926,427.9323429745118,144.5180468637133,224.58924908795095,428.8603947280212,0.0,0.0,0.0,72282600,1490800,38909400
2021-08-13,0.0,147.39476013183594,227.2729034423828,431.0838928222656,0.0,0.0,0.0,147.73086795623334,227.444193354319,431.1032167852363,146.5742509716126,224.8461947095037,430.2621671113931,147.26624210545293,225.3410419135527,430.7648556687319,0.0,0.0,0.0,59375000,1699700,39470300
2021-08-16,0.0,149.3916473388672,229.31895446777344,432.09893798828125,0.0,0.0,0.0,149.4608539946953,229.39508816142836,432.234264730824,144.7948350654629,227.0254759548516,428.135342493648,146.8411527906132,227.44420400944514,429.7401164549769,0.0,0.0,0.0,103296000,2175300,73740000
2021-08-17,0.0,148.4722900390625,228.6622772216797,429.2664794921875,0.0,0.0,0.0,149.94523936083777,229.19519847037773,430.1558539121409,147.3848646273103,226.69237085445548,426.18261071630576,148.51182592481922,228.7288996382744,429.45980764762953,0.0,0.0,0.0,92229700,1652000,92673900
2021-08-18,0.0,144.68609619140625,226.5686798095703,424.5680847167969,0.0,0.0,0.0,148.9962319188811,228.16744375326184,429.8367701829188,144.47849130293457,226.28318209933488,424.31675520896374,148.08675567528422,227.86292351108966,428.22231958341723,0.0,0.0,0.0,86326000,2215500,89351900
2021-08-19,0.0,145.02218627929688,225.75978088378906,425.2254943847656,0.0,0.0,0.0,146.30732117130503,226.60674826064852,426.4629360905749,142.84735073819985,224.65587862657998,421.6099365950858,143.37128791132812,225.23637081471472,421.75494007553715,0.0,0.0,0.0,86960300,1455400,92812200
2021-08-20,0.0,146.49517822265625,226.9588623046875,428.6090087890625,0.0,0.0,0.0,146.80163039113324,227.8153409248497,428.9473698817511,145.10130053608975,224.8937849249933,425.080453398982,145.75375584694345,225.50283993780167,425.5831714231701,0.0,0.0,0.0,60549600,1989700,72008700
2021-08-23,0.0,147.99777221679688,228.0723114013672,432.3792724609375,0.0,0.0,0.0,148.47227822951209,228.46249116215927,433.3170008805062,146.1985803303291,226.48305855730732,428.68636016925575,146.61377497698916,227.8819844149622,430.3491354234737,0.0,0.0,0.0,60131800,2086900,54973000
2021-08-24,0.0,147.90878295898438,226.90174865722656,433.0657043457031,0.0,0.0,0.0,149.13460644075028,228.76698778157245,433.61674710006696,147.4441571682337,226.79708116839203,432.53401505781665,147.74072906849824,228.76698778157245,433.0657043457032,0.0,0.0,0.0,48606400,1687700,38744700
2021-08-25,0.0,146.66323852539062,227.2823944091797,433.9744567871094,0.0,0.0,0.0,148.60082905521443,228.01516840494435,434.50614610511536,146.10964554094883,226.34025641462514,432.87237121595024,148.09665216387975,226.4259013629441,433.25908654057696,0.0,0.0,0.0,58991300,1668000,40529700
2021-08-26,0.0,145.85260009765625,225.4932861328125,431.4125671386719,0.0,0.0,0.0,147.4145316803117,227.36803631075418,433.92603936894466,145.82294440998302,224.51308857025597,431.31588832160764,146.65334891766327,227.2443172619411,433.68435707740053,0.0,0.0,0.0,48597200,2008000,57829600
2021-08-27,0.0,146.90048217773438,225.99769592285156,435.2698059082031,0.0,0.0,0.0,147.04876060850322,226.84466330979754,435.6564916731941,145.15072127328304,224.94136450578256,432.1859375161596,145.79328125231578,225.9501105485477,432.2439389057966,0.0,0.0,0.0,55802400,1784000,77235100
2021-08-30,0.0,151.36880493164062,225.1507110595703,437.1839294433594,0.0,0.0,0.0,151.73458360333544,226.264139030972,437.99597838039494,146.91038995960807,224.45601111591276,435.7144822696674,147.29592903626474,225.8644480556752,435.96584128668985,0.0,0.0,0.0,90956700,2245600,48357400
2021-08-31,0.0,150.0935516357422,227.21755981445312,436.5362243652344,0.0,1.29,0.0,151.05245914117936,227.47590329600266,437.43527541840075,149.55971906350024,224.54789370009772,435.9175330337402,150.91406089731612,225.5813114281747,437.087267076104,0.0,0.0,0.0,86453100,2938100,59300200
2021-09-01,0.0,150.7657470703125,227.87777709960938,436.7682189941406,0.0,0.0,0.0,153.2074990388184,228.72938779761867,438.03463182285424,150.59769315998025,226.9783347516493,436.5265367061841,151.08209449042633,227.61943362762253,437.5029425902428,0.0,0.0,0.0,80313700,2197100,48721400
2021-09-02,0.0,151.89273071289062,229.52359008789062,438.11199951171875,0.0,0.0,0.0,152.95050058477148,229.60014116910568,438.94337244557454,150.65702670421342,228.09786817705898,436.8745873412179,152.11021582516,228.88249120841837,438.23767902549537,0.0,0.0,0.0,71115500,2140200,42501000
2021-09-03,0.0,152.53529357910156,228.51890563964844,438.0056457519531,0.0,0.0,0.0,152.86152122126617,229.31309212894143,438.5373645045493,151.3391255578313,227.2653980346687,436.52655128036645,152.00146104309536,228.1074453783188,436.9422672512277,0.0,0.0,0.0,57808700,1339300,47170500
2021-09-07,0.0,154.89794921875,226.0023193359375,436.4396057128906,0.0,0.0,0.0,155.46142232252404,228.3179347020284,437.74469618088386,152.62425115018706,225.77266610105133,435.74355943011,153.19761953855686,228.3179347020284,437.6480173495071,0.0,0.0,0.0,82278300,1820000,51671500
2021-09-08,0.0,153.33602905273438,228.3275146484375,435.90789794921875,0.0,0.0,0.0,155.24394867004247,229.131293728441,436.64262163390936,152.21894787899407,225.8205287053497,433.9260852476812,155.18463729520252,226.5860249431202,435.8885739846559,0.0,0.0,0.0,74420200,2718400,56181900
2021-09-09,0.0,152.30792236328125,228.3179473876953,434.0420837402344,0.0,0.0,0.0,154.3245844277679,231.01630369456234,437.5126380032065,152.18928453529333,227.5141829218733,433.7907247093128,153.7116801395537,228.13614039172043,435.7048591324611,0.0,0.0,0.0,57305700,2992200,57970400
2021-09-10,0.0,147.26622009277344,228.8633270263672,430.6198425292969,0.0,0.0,0.0,153.70175930194685,230.91103539380774,436.46854218903405,146.99930387951977,228.7293662977203,430.4941630172236,153.22725332170836,229.95416887472308,436.03353176520295,0.0,0.0,0.0,140893200,2035200,89948200
2021-09-13,0.0,147.83963012695312,230.80580139160156,431.721923828125,0.0,0.0,0.0,149.6882384908629,231.37034918727608,433.98409617401666,147.04877654715497,229.4948842076508,429.33410146500347,148.90728019703906,230.44218740764978,433.7134131714141,0.0,0.0,0.0,102404300,2294800,83738600
2021-09-14,0.0,146.4259796142578,230.729248046875,429.3921813964844,0.0,0.0,0.0,149.3422531865518,231.8009339672167,433.4234261992571,145.22982656284486,229.16955081588608,428.4737767280053,148.63048645997645,231.30335924678994,433.21074456562184,0.0,0.0,0.0,109296300,2013800,78197100
2021-09-15,0.0,147.3255615234375,230.58570861816406,432.97869873046875,0.0,0.0,0.0,147.73087602549546,230.86320810783846,433.4910640499447,144.69597998693743,227.906479224565,428.686418524874,146.8609356472786,230.09771190957792,429.8271519528039,0.0,0.0,0.0,83281300,2507200,78792200
2021-09-16,0.0,147.08828735351562,232.71954345703125,432.2923278808594,0.0,0.0,0.0,147.2662365436542,233.08314285417768,433.44270853613034,145.53625123225194,229.60014884587827,429.2471071684989,146.74229934180008,229.92548000145058,432.43733136663,0.0,0.0,0.0,68034100,3410700,77786700
2021-09-17,0.0,144.3895263671875,232.03057861328125,428.081298828125,0.0,0.0,1.428,147.11797022237474,234.0782724784463,431.93151020648395,144.09295441541377,231.44688942458058,427.71276011936925,147.11797022237474,233.322339715713,431.49510615407445,0.0,0.0,0.0,129868800,4756600,118425000
2021-09-20,0.0,141.30520629882812,228.77720642089844,420.94342041015625,0.0,0.0,0.0,143.1834700803003,231.5234231855973,423.3873720596072,139.65430779770202,226.43288643200833,415.91969762449287,142.15537113433427,229.53313912709348,421.7580709599732,0.0,0.0,0.0,123478900,4549900,166445500
2021-09-21,0.0,141.78961181640625,230.1264190673828,420.5457763671875,0.0,0.0,0.0,142.946244028704,231.89662813122837,424.6966316798323,141.14705177337618,229.0738599590489,420.0026760157573,142.2838934138993,229.64798576370845,423.35826667211165,0.0,0.0,0.0,75834000,2008300,92526100
2021-09-22,0.0,144.18194580078125,232.64297485351562,424.6481018066406,0.0,0.0,0.0,144.7552991708746,235.25521651286243,426.7526377629063,142.05652591374468,231.05457283622042,420.6621301801336,142.79794829855993,231.3703405577761,422.89271868590544,0.0,0.0,0.0,76404300,3361900,102350100
2021-09-23,0.0,145.15072631835938,234.22181701660156,429.8075866699219,0.0,0.0,0.0,145.39786710108132,235.34134924310325,431.46601085279696,143.97433377911878,233.0257337061562,426.3356217473946,144.97277711097593,233.2266821265866,426.5780783078064,0.0,0.0,0.0,64838200,2941700,76396000
2021-09-24,0.0,145.23968505859375,235.79107666015625,430.5155944824219,0.0,0.0,0.0,145.78339776628593,236.70967506266302,431.25267193812516,143.89523867424367,234.66198102854761,427.8970516452917,143.9941010153788,236.0015884898843,428.1201223481361,0.0,0.0,0.0,53477900,2508800,62094800
2021-09-27,0.0,143.70742797851562,237.40818786621094,429.283935546875,0.0,0.0,0.0,144.29069173227708,238.16410610419362,430.6513646099265,142.17516708144348,234.7002534632608,428.5662439458635,143.8062903325165,235.38919862729324,429.4487894467321,0.0,0.0,0.0,74150700,2463300,61371100
2021-09-28,0.0,140.28700256347656,233.25537109375,420.6330871582031,0.0,0.0,0.0,143.09451833581463,237.02542776796372,426.76239681458634,140.06951746012732,232.43246524810627,419.8766237864613,141.61167358622072,236.62353095443683,426.422951671564,0.0,0.0,0.0,108972300,3007500,130436300
2021-09-29,0.0,141.19647216796875,233.74337768554688,421.341064453125,0.0,0.0,0.0,142.79793959458667,235.111704549858,423.85291111735415,140.40561865551538,232.66211372849082,420.7591627308777,140.84058884157855,233.83907018817388,422.0587264724045,0.0,0.0,0.0,74602000,1719000,82329200
2021-09-30,0.0,139.88168334960938,230.71011352539062,416.1913146972656,0.0,0.0,0.0,142.7287500002306,234.83420636069474,423.5910652536774,139.66419825356044,230.4326286272282,415.8421618036296,142.0169833375753,234.21224889203268,422.8636954550846,0.0,0.0,0.0,89056700,3136800,140506000
2021-10-01,0.0,141.0185089111328,232.45159912109375,421.1373596191406,0.0,0.0,0.0,141.2854251503982,234.13569370316654,422.873356969125,137.51900245389368,229.8872036083931,414.33889743717066,140.27708664538707,232.58557446341842,417.9757460326199,0.0,0.0,0.0,94639600,2076000,129240100
2021-10-04,0.0,137.54867553710938,232.5951385498047,415.7063293457031,0.0,0.0,0.0,140.58357163591538,234.25051370574693,420.86578239468344,136.6886304270201,231.42776011133654,413.49509712889306,140.1387061527746,231.61913051423073,419.93475750116977,0.0,0.0,0.0,98322000,2236500,128570000
2021-10-05,0.0,139.4961700439453,234.642822265625,420.0317687988281,0.0,0.0,0.0,140.61325141735253,236.2312242814053,422.34963822330013,137.76618424193975,232.52814071442043,416.43372157845346,137.8947022999152,233.44673904903593,417.2580502410391,0.0,0.0,0.0,80861100,2463100,90682500
2021-10-06,0.0,140.37596130371094,236.44174194335938,421.7774658203125,0.0,0.0,0.0,140.52423973616644,236.49915160307552,421.99082879719873,136.78747239552806,232.53772447578174,414.6395582240307,137.8748978477883,234.01129261078933,416.3173388362826,0.0,0.0,0.0,83221100,2107900,113032200
2021-10-07,0.0,141.6511993408203,237.60914611816406,425.42401123046875,0.0,0.0,0.0,142.57057086361257,239.16882891182632,428.35287602174765,141.0877262201144,236.9967374131345,424.9778994164958,141.42383405241446,237.30294176564928,425.16216878250094,0.0,0.0,0.0,61732700,2423900,72437500
2021-10-08,0.0,141.26565551757812,237.01585388183594,424.6481018066406,0.0,0.0,0.0,142.53101503011987,238.8626140120207,426.6168774800735,140.92954769674444,236.45130609202906,423.9983348022127,142.3827366045389,238.4990000318482,426.2192451714059,0.0,0.0,0.0,58773200,1687500,74557400
2021-10-11,0.0,141.17669677734375,235.9441680908203,421.57379150390625,0.0,0.0,0.0,143.15382301767465,238.39374425186998,426.9757310313559,140.1881336571783,235.8197707605617,421.5058965605255,140.6428793295359,237.39860941167814,423.9692636191672,0.0,0.0,0.0,64452200,1504000,65233300
2021-10-12,0.0,139.8915557861328,233.97303771972656,420.53607177734375,0.0,0.0,0.0,141.6116609727907,237.87705541003473,422.9412516350513,139.42692993256907,233.6476919617311,419.72142124410806,141.59188548762668,237.0445714947797,422.52423343293356,0.0,0.0,0.0,73035900,2346700,71181200
2021-10-13,0.0,139.2984161376953,232.1836700439453,422.04901123046875,0.0,0.0,0.0,139.78280235441164,233.3510484408382,422.8927553941805,137.6079667683396,229.55228694614382,418.51885881266594,139.62464373824727,232.77693725260215,421.5931916757709,0.0,0.0,0.0,78762700,3214300,72974000
2021-10-14,0.0,142.11582946777344,234.00172424316406,429.14813232421875,0.0,0.0,0.0,142.2344673001214,234.83419349266114,429.30330808186676,139.8915624357704,231.5999797913387,425.3464002537146,140.48470634468168,232.40375881221118,425.83131339758376,0.0,0.0,0.0,69907100,2512000,70236800
2021-10-15,0.0,143.18348693847656,231.8009490966797,432.41644287109375,0.0,0.0,0.0,143.24279831561307,235.75281308681326,432.7946893303574,141.86869610293473,231.55216902054144,430.6901532600242,142.12573218289563,234.66198567508926,431.3302421625668,0.0,0.0,0.0,67940300,2564700,66260200
2021-10-18,0.0,144.87391662597656,231.8105010986328,433.6966247558594,0.0,0.0,0.0,145.1605932706878,232.9491747075897,434.0457480168488,141.52268852150095,230.72925175115236,429.8948926435034,141.80936516621216,231.96360326131835,430.5737828910937,0.0,0.0,0.0,85589200,2484900,62213200
2021-10-19,0.0,147.0586395263672,232.2985076904297,437.04254150390625,0.0,0.0,0.0,147.46395401263428,233.4084618457507,437.1104068519145,144.87392354929213,231.111987854698,434.7440282934107,145.32865412253392,232.7290947386739,435.37443907080933,0.0,0.0,0.0,76378900,2071600,46996800
2021-10-20,0.0,147.55291748046875,229.3800506591797,438.7590637207031,0.0,0.0,0.0,148.03731881209617,232.18366264390914,439.06941520016085,146.4259561910465,228.96859045013028,437.40131299400844,146.99932457819472,230.03071290523468,437.5176873996186,0.0,0.0,0.0,58418800,3040200,49571600
2021-10-21,0.0,147.7703857421875,230.98757934570312,439.9034729003906,0.0,0.0,0.0,147.928559434627,231.47559063063673,440.136221722931,146.17879878716477,228.98773176021498,437.6922702960144,147.10805037490485,229.8106375772968,438.13838207146597,0.0,0.0,0.0,61421000,2702400,41305400
2021-10-22,0.0,146.9894561767578,228.15528869628906,439.4476623535156,0.0,0.0,0.0,148.46240560619754,231.79138492361415,440.9509107877384,146.9400250027422,227.73426502988147,437.4401149279218,147.97801931996364,230.32738010218645,439.4573700869019,0.0,0.0,0.0,58883400,3283700,58845100
2021-10-25,0.0,146.9400177001953,227.1027069091797,441.80438232421875,0.0,0.0,0.0,147.66166453527413,228.93032555148366,442.14382746639205,145.9316791206398,226.29894249916774,438.7397571004437,146.97955358687705,228.91118413201906,440.5727135133772,0.0,0.0,0.0,50720600,3178400,45214500
2021-10-26,0.0,147.6122589111328,226.22239685058594,442.20196533203125,0.0,0.0,0.0,149.1148640599595,228.11698860554282,444.65562454217917,147.30579165945423,225.95447537415265,441.814040754303,147.62213911243467,227.22710968752344,443.40456999876153,0.0,0.0,0.0,60893400,3066400,56075100
2021-10-27,0.0,147.1476287841797,232.26023864746094,440.242919921875,0.0,0.0,0.0,148.01755408629677,234.06871603801815,443.3657615571797,146.79174545195295,228.54760596140056,440.16531724952404,147.65179055305242,230.65270967835517,442.67719322298996,0.0,0.0,0.0,56094900,5249400,72438000
2021-10-28,0.0,150.82510375976562,234.91075134277344,444.49078369140625,0.0,0.0,0.0,151.41823266496706,235.46573572531207,444.5683567705278,148.00769243615434,232.06885636010813,441.7073870287187,148.10655479582704,232.90132563360328,441.71706516564075,0.0,0.0,0.0,100077900,3448500,51437900
2021-10-29,0.0,148.0867462158203,234.95860290527344,445.3927001953125,0.0,0.0,0.0,148.22514443786892,235.47530445897388,445.6933439616185,144.7355181179597,232.01145194548397,441.8140390061884,145.53625176583196,232.51859008915096,442.1146827724944,0.0,0.0,0.0,124953200,4329400,70162400
2021-11-01,0.0,147.25636291503906,239.7716522216797,446.1589050292969,0.0,0.0,0.0,147.98788993971237,240.83377481073813,446.79899394707036,146.1096261229384,234.75766560835962,444.37442816614805,147.2860186006731,235.19783070138794,446.4110397447226,0.0,0.0,0.0,74588300,4456200,48433600
2021-11-02,0.0,148.30422973632812,238.48944091796875,447.9627380371094,0.0,0.0,0.0,149.8365054471221,241.3408993489397,448.28279727313213,146.9498881301849,237.45602321935746,446.19764716250904,146.95978341440417,240.90073428076929,446.3334370436698,0.0,0.0,0.0,69122000,2624300,48908400
2021-11-03,0.0,149.75746154785156,239.5994110107422,450.69769287109375,0.0,0.0,0.0,150.2319677139584,240.29793420011535,451.1147110894124,148.10656262711652,237.21682232016346,446.92505424422114,148.67003587106606,237.29337340669585,447.3808738027963,0.0,0.0,0.0,54511500,2399000,52509800
2021-11-04,0.0,149.23350524902344,242.52743530273438,452.82159423828125,0.0,0.0,0.0,150.6866792554283,243.21636588022827,452.90887505231314,148.91715778893726,239.4080405794025,450.95951474868707,149.846409597594,240.28835617352857,451.3183457386233,0.0,0.0,0.0,60394600,2711000,52847100
2021-11-05,0.0,149.76809692382812,243.72348022460938,454.3927001953125,0.22,0.0,0.0,150.67890057300954,246.42183624626497,456.44872714814267,148.5602884723221,243.63735114045448,452.8312941101581,150.3720011495811,243.7043388058389,455.1200698963656,0.0,0.0,0.0,65463900,3224300,66390600
2021-11-08,0.0,148.9364776611328,242.1829376220703,454.7806396484375,0.0,0.0,0.0,150.05518906936697,244.62293572443704,456.0414315961898,148.6592772406254,241.06339087314572,454.0726853915245,149.89678451299417,243.79046647071783,455.52742484118113,0.0,0.0,0.0,55020900,2471300,50405200
2021-11-09,0.0,149.30279541015625,241.75233459472656,453.27740478515625,0.0,0.0,0.0,149.91659426722987,242.74748401015202,455.4013266747174,148.56029094513156,239.64723104757692,451.8226653866486,148.69889117435116,242.00112924889555,455.1588701082994,0.0,0.0,0.0,56787900,2258900,51149100
2021-11-10,0.0,146.44168090820312,242.21165466308594,449.6308898925781,0.0,0.0,0.0,148.62960074327157,242.77620247049347,453.27744645771384,146.37238834574612,239.99171707374464,448.09857727451134,148.52069948258867,239.99171707374464,451.531741260962,0.0,0.0,0.0,65187100,1794300,69429700
2021-11-11,0.0,146.39215087890625,239.3697509765625,449.7762756347656,0.0,0.0,0.0,147.9365574895063,242.40301633148914,451.25043036632064,146.2040473623838,238.50856228044537,449.75688976604636,147.47126866743687,242.40301633148914,451.17282769795133,0.0,0.0,0.0,41000000,1640500,34848500
2021-11-12,0.0,148.49099731445312,239.85777282714844,453.17071533203125,0.0,0.0,0.0,148.89688827162874,240.18310399949266,453.7429092857871,146.00607272136978,238.15455127707907,450.10606073473366,146.94657534903718,239.360198057275,451.08559474877717,0.0,0.0,0.0,63804000,1625200,53466700
2021-11-15,0.0,148.50088500976562,242.02984619140625,453.3258972167969,0.0,0.0,0.0,150.3621009359012,242.8144692306983,454.6642622371572,147.93657439570873,239.85775486692376,452.1621234227768,148.86718235877652,239.85775486692376,454.4994083414604,0.0,0.0,0.0,59222800,1709200,46980500
2021-11-16,0.0,149.4908905029297,241.57057189941406,455.1200866699219,0.0,0.0,0.0,149.97599883090598,243.22594719122736,456.2935682104467,147.84747708778494,241.494020811848,452.97677882558315,148.44148666872366,242.56570683651876,453.0543519073183,0.0,0.0,0.0,59256200,2195500,48857500
2021-11-17,0.0,151.9560089111328,241.79061889648438,454.0144958496094,0.0,0.0,0.0,153.45091236103033,242.412576334418,455.0328016204394,149.48099419563232,239.71422016600755,453.37440694343775,149.49088881622956,241.52269742162449,454.8485322566893,0.0,0.0,0.0,88807000,1412000,47858300
2021-11-18,0.0,156.29222106933594,242.54656982421875,455.5565490722656,0.0,0.0,0.0,157.0842287825728,242.55614783573054,455.8280992705872,151.52040065543537,240.25009555799286,452.2688234885759,152.17380815182756,242.24038006901472,455.081314027639,0.0,0.0,0.0,137827700,1751200,50625600
2021-11-19,0.0,158.94546508789062,241.08255004882812,454.74188232421875,0.0,0.0,0.0,159.4107691127834,242.3934672904808,456.7300144630856,154.9656367690109,239.43673823935475,454.3636358488754,156.07443864639328,242.3647478583448,455.4401288693128,0.0,0.0,0.0,117305600,2743100,57315600
2021-11-22,0.0,159.41075134277344,242.54656982421875,453.461669921875,0.0,0.0,0.0,164.04397161932116,244.431598413002,459.25153385790475,159.39094699537281,241.33135961365977,453.2483069615435,160.06414374408516,241.77151012438318,456.68150019715,0.0,0.0,0.0,117467900,2438700,72762000
2021-11-23,0.0,159.79684448242188,244.62294006347656,454.06292724609375,0.0,0.0,0.0,160.1829461514755,244.75690080324,454.94547263251246,157.47032474178462,242.13509566778038,450.4357867586062,159.50973433249297,243.81917562489588,453.1221946558888,0.0,0.0,0.0,96041900,2770000,73206500
2021-11-24,0.0,160.32156372070312,246.01995849609375,455.2752990722656,0.0,0.0,0.0,160.51956188667918,246.67064997965437,455.401381237389,158.04454704624914,243.09196362507637,451.1535369493229,159.14345423965176,243.52255067667818,451.9972811660685,0.0,0.0,0.0,69463600,2642800,61858800
2021-11-26,0.0,155.24281311035156,239.22621154785156,445.1212158203125,0.0,0.0,0.0,158.84643375805828,242.24035007476758,449.90245278131766,154.79731350430708,237.56127302121035,443.9574123229765,157.97523889249956,241.6183780292331,448.38952599283226,0.0,0.0,0.0,76959800,2573300,112669600
2021-11-29,0.0,158.63853454589844,239.5037078857422,450.5812683105469,0.0,0.0,0.0,159.5790370329546,241.43658246544962,452.482119417101,157.20301405343992,239.0539794251079,447.7978717910485,157.7772192291654,240.98685400481534,450.067261597156,0.0,0.0,0.0,88748200,2084600,86268800
2021-11-30,0.0,163.64796447753906,235.34713745117188,441.8140869140625,0.0,1.38,0.0,163.8657669656574,238.5222914222242,450.02851723178287,158.32172835111982,234.72171721325938,441.56192259365685,158.39103600928925,238.02197284977927,448.05977093729206,0.0,0.0,0.0,174048100,3836100,148559600
2021-12-01,0.0,163.12327575683594,234.94300842285156,436.90679931640625,0.0,0.0,0.0,168.598007154661,241.4088014884348,450.6492526193628,162.88566890346826,234.87566405840312,436.703144056646,165.80618327618268,236.46324101616847,447.7106797700948,0.0,0.0,0.0,152052500,3275300,131939200
2021-12-02,0.0,162.12335205078125,239.38824462890625,443.5985107421875,0.0,0.0,0.0,162.5589570404256,240.86998210875245,445.21813356542276,156.22292566275434,235.73199041272142,436.722446337675,157.15353357585084,236.36702705332848,437.1297863759804,0.0,0.0,0.0,136739200,3290500,127637800
2021-12-03,0.0,160.22256469726562,239.89820861816406,439.7386474609375,0.0,0.0,0.0,163.31139363716105,241.1971312625407,446.41102744492395,158.1237568468731,238.20479215698003,435.374429175523,162.38078559593646,240.85076363596386,445.3151486034116,0.0,0.0,0.0,118023100,3229900,137331600
2021-12-06,0.0,163.66778564453125,246.11383056640625,444.9466552734375,0.0,0.0,0.0,166.20219837806533,247.2107054403029,446.8863080426188,162.63817103010086,242.82320594471645,439.87445262719746,162.64806565101773,242.85206991390547,442.36691353881605,0.0,0.0,0.0,107497000,3616800,98977500
2021-12-07,0.0,169.4691925048828,250.07798767089844,454.1502990722656,0.0,0.0,0.0,169.86520390480817,250.53020943158566,454.73220082349803,166.657579543719,246.74888264126164,444.8108662350798,167.39018930386322,247.2299683712207,450.39707569210736,0.0,0.0,0.0,120405400,2596200,95484700
2021-12-08,0.0,173.33023071289062,249.7604522705078,455.3528137207031,0.0,0.0,0.0,174.2014407184374,252.8682766272189,455.8183409790857,168.99400013874393,249.28899765583722,452.743978720551,170.40971639775742,250.16457719961295,454.55757868316215,0.0,0.0,0.0,116998900,3453100,72238800
2021-12-09,0.0,172.8154296875,252.4160614013672,452.2785339355469,0.0,0.0,0.0,174.98354505311383,253.14732111907549,455.4595632478559,172.1818265076838,248.5866083575043,452.0748786847723,173.16193779942867,249.68349793406674,454.0242095642614,0.0,0.0,0.0,108923700,2955100,61272600
2021-12-10,0.0,177.65655517578125,254.94651794433594,456.5360107421875,0.0,0.0,0.0,177.83476409249297,255.23515757482562,456.69118649763413,172.94413254484624,252.5025947413568,452.4336645451733,173.45893984099092,253.89775480270836,455.07159319426773,0.0,0.0,0.0,115402700,2529600,77159800
