,Close,Close,Close,Dividends,Dividends,Dividends,High,High,High,Low,Low,Low,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume
,AAPL,IBM,MCD,AAPL,IBM,MCD,AAPL,IBM,MCD,AAPL,IBM,MCD,AAPL,IBM,MCD,AAPL,IBM,MCD,AAPL,IBM,MCD
Date,,,,,,,,,,,,,,,,,,,,,
2021-09-23,145.15074157714844,118.41329193115234,234.22181701660156,0.0,0.0,0.0,145.39788238585072,119.01086875350778,235.34134924310325,143.97434891424103,116.94103746858066,233.0257337061562,144.97279235105827,117.1315676064264,233.2266821265866,0.0,0.0,0.0,64838200,3151807,2941700
2021-09-24,145.2397003173828,119.07147216796875,235.79107666015625,0.0,0.0,0.0,145.78341308219711,119.92885772705621,236.70967506266302,143.89525379178608,118.43061696264259,234.66198102854761,143.9941161433076,118.67310607825281,236.0015884898843,0.0,0.0,0.0,53477900,3100762,2508800
2021-09-27,143.7073974609375,119.9981460571289,237.4081573486328,0.0,0.0,0.0,144.29066109083757,120.43983207576518,238.16407548944616,142.17513688925487,119.0628288468566,234.70022329377343,143.80625979394406,119.47852845643496,235.3891683692456,0.0,0.0,0.0,74150700,3459017,2463300
2021-09-28,140.28701782226562,119.05415344238281,233.25538635253906,0.0,0.0,0.0,143.09453389997262,120.97676054118307,237.0254432733773,140.06953269526085,118.82898398878767,232.43248045306356,141.61168898909207,120.52642163399277,236.62354643355965,0.0,0.0,0.0,108972300,4513072,3007500
2021-09-29,141.19647216796875,120.53508758544922,233.74339294433594,0.0,0.0,0.0,142.79793959458667,121.18460953480049,235.11171989797154,140.40561865551538,118.16214159504638,232.66212891669483,140.84058884157855,119.27932211244193,233.83908545320975,0.0,0.0,0.0,74602000,3947499,1719000
2021-09-30,139.88168334960938,120.31857299804688,230.71011352539062,0.0,0.0,0.0,142.7287500002306,121.73886838894087,234.83420636069474,139.66419825356044,119.94617948623129,230.4326286272282,142.0169833375753,121.24523722848066,234.21224889203268,0.0,0.0,0.0,89056700,6090230,3136800
2021-10-01,141.01852416992188,124.12049102783203,232.45159912109375,0.0,0.0,0.0,141.2854404380687,124.68341471196672,234.13569370316654,137.5190173340216,121.56568141175026,229.8872036083931,140.27710182395117,122.11128543041606,232.58557446341842,0.0,0.0,0.0,94639600,6907889,2076000
2021-10-04,137.54867553710938,124.80465698242188,232.59512329101562,0.0,0.0,0.0,140.58357163591538,126.44146909890787,234.25049833836133,136.6886304270201,123.28042960692342,231.42774492913023,140.1387061527746,123.618183829886,231.61911531947007,0.0,0.0,0.0,98322000,7689251,2236500
2021-10-05,139.49615478515625,123.97325134277344,234.642822265625,0.0,0.0,0.0,140.61323603637152,125.5754100434459,236.2312242814053,137.76616917238522,123.53156537256157,232.52814071442043,137.89468721630269,125.35890734107912,233.44673904903593,0.0,0.0,0.0,80861100,7297524,2463100
2021-10-06,140.3759765625,123.2890853881836,236.44174194335938,0.0,0.0,0.0,140.5242550110733,124.16377682786194,236.49915160307552,136.7874872642504,122.01601401830663,232.53772447578174,137.87491283471317,123.3930033755967,234.01129261078933,0.0,0.0,0.0,83221100,5573506,2107900
2021-10-07,141.65122985839844,122.81275177001953,237.60914611816406,0.0,0.0,0.0,142.57060157926168,124.18975485696127,239.16882891182632,141.0877566162969,122.57026265985871,236.9967374131345,141.42386452100862,123.60951157665973,237.30294176564928,0.0,0.0,0.0,61732700,3999695,2423900
2021-10-08,141.26568603515625,124.03387451171875,237.015869140625,0.0,0.0,0.0,142.53104582105323,124.40628186258618,238.8626293897019,140.92957814171328,122.15457338275331,236.45132131447323,142.3827673634397,122.81276211507664,238.49901538612036,0.0,0.0,0.0,58773200,3902940,1687500
2021-10-11,141.17669677734375,123.34970092773438,235.9441680908203,0.0,0.0,0.0,143.15382301767465,124.77866298315162,238.39374425186998,140.1881336571783,123.32371452175073,235.8197707605617,140.6428793295359,124.27636510706647,237.39860941167814,0.0,0.0,0.0,64452200,2921792,1504000
2021-10-12,139.8915557861328,121.65227508544922,233.9730224609375,0.0,0.0,0.0,141.6116609727907,123.23712808441347,237.87703989664115,139.42692993256907,121.50505102331635,233.64767672415977,141.59188548762668,123.15918268150601,237.0445560356774,0.0,0.0,0.0,73035900,3293436,2346700
2021-10-13,139.2984161376953,121.90342712402344,232.18368530273438,0.0,0.0,0.0,139.78280235441164,122.46635076891525,233.35106377634574,137.6079667683396,120.9507764768548,229.55230203200202,139.62464373824727,121.69557733032822,232.77695255037992,0.0,0.0,0.0,78762700,3013003,3214300
2021-10-14,142.1158447265625,124.18112182617188,234.00173950195312,0.0,0.0,0.0,142.23448257164847,124.64011371362979,234.8342088057339,139.89157745574286,122.11994332583882,231.5999948935148,140.48472142833924,122.14592973637971,232.4037739668001,0.0,0.0,0.0,69907100,4410668,2512000
2021-10-15,143.18350219726562,125.23763275146484,231.8009490966797,0.0,0.0,0.0,143.24281358072284,125.44548249508867,235.75281308681326,141.8687112216091,123.66144692547387,231.55216902054144,142.12574732896184,124.18107819581043,234.66198567508926,0.0,0.0,0.0,67940300,3371049,2564700
2021-10-18,144.87393188476562,123.25444030761719,231.81048583984375,0.0,0.0,0.0,145.16060855967095,125.52345448583284,232.94915937384815,141.5227034273232,122.76946207720486,230.72923656353592,141.80938010222852,124.70937499885416,231.96358799245147,0.0,0.0,0.0,85589200,6437189,2484900
2021-10-19,147.05865478515625,122.9599838256836,232.29852294921875,0.0,0.0,0.0,147.46396931347874,123.79136909723607,233.4084771774483,144.87393858139527,121.69556552194003,231.11200303554912,145.32866920181988,122.18054371931797,232.7291100257465,0.0,0.0,0.0,76378900,4539117,2071600
2021-10-20,147.55291748046875,122.89070129394531,229.3800506591797,0.0,0.0,0.0,148.03731881209617,123.15051007623222,232.18366264390914,146.4259561910465,121.8514523422406,228.96859045013028,146.99932457819472,122.70017116758636,230.03071290523468,0.0,0.0,0.0,58418800,6474008,3040200
2021-10-21,147.7704315185547,111.13856506347656,230.9876251220703,0.0,0.0,0.0,147.92860525999328,115.80650429213577,231.4756365037164,146.1788440704895,110.93937512595842,228.98777714025886,147.10809594609353,115.62464092806609,229.8106831204215,0.0,0.0,0.0,61421000,32913959,2702400
2021-10-22,146.9894561767578,110.74884796142578,228.15528869628906,0.0,0.0,0.0,148.46240560619754,112.80135929744895,231.79138492361415,146.9400250027422,109.64898718287259,227.73426502988147,147.97801931996364,110.89607891634296,230.32738010218645,0.0,0.0,0.0,58883400,12114981,3283700
2021-10-25,146.94003295898438,110.54102325439453,227.10272216796875,0.0,0.0,0.0,147.66167986900163,111.41572165113514,228.9303409330685,145.93169427471932,109.93479349508087,226.29895770395277,146.97956884977165,110.44575818300073,228.9111995123178,0.0,0.0,0.0,50720600,6667204,3178400
2021-10-26,147.6122589111328,110.09933471679688,226.222412109375,0.0,0.0,0.0,149.1148640599595,111.11259726189964,228.11700399212282,147.30579165945423,109.77890019908904,225.95449061487028,147.62213911243467,110.43708889849779,227.22712501408077,0.0,0.0,0.0,60893400,8912861,3066400
2021-10-27,147.14764404296875,108.40189361572266,232.2602081298828,0.0,0.0,0.0,148.0175694352946,110.74885314895695,234.0686852828171,146.79176067383793,108.26332939690843,228.5475759316397,147.65180586412163,110.36779981939823,230.65267937199653,0.0,0.0,0.0,56094900,7294176,5249400
2021-10-28,150.82508850097656,108.98213195800781,234.9107666015625,0.0,0.0,0.0,151.4182173461719,109.38917167555951,235.46575102015052,148.0076774623993,107.92557033442826,232.06887143429995,148.1065398120702,108.401888702608,232.90134076186874,0.0,0.0,0.0,100077900,6802138,3448500
2021-10-29,148.08676147460938,108.34127807617188,234.9585723876953,0.0,0.0,0.0,148.22515971091846,109.39783977964954,235.47527387428403,144.7355330314398,108.17672744593082,232.0114218106963,145.53626676181926,108.62706635418007,232.5185598884937,0.0,0.0,0.0,124953200,6188973,4329400
2021-11-01,147.25637817382812,109.36320495605469,239.77163696289062,0.0,0.0,0.0,147.98790527430268,109.38918445307482,240.83375948435682,146.10964126290196,107.25007455078739,234.75765066865486,147.2860338625351,108.29797646544161,235.19781573367158,0.0,0.0,0.0,74588300,6177153,4456200
2021-11-02,148.30426025390625,109.27659606933594,238.4894256591797,0.0,0.0,0.0,149.8365362800071,110.13397473257673,241.34088390771154,146.94991836907084,108.17672828612042,237.45600802668747,146.95981365532634,109.38052096522206,240.9007188677033,0.0,0.0,0.0,69122000,4722062,2624300
2021-11-03,149.75743103027344,110.09933471679688,239.59938049316406,0.0,0.0,0.0,150.23193709968538,110.23789894002014,240.2979035935669,148.1065324459586,108.84357614195518,237.21679210605367,148.67000557508356,109.31990145815793,237.29334318283583,0.0,0.0,0.0,54511500,5670784,2399000
2021-11-04,149.2334747314453,109.47500610351562,242.5274200439453,0.0,0.0,0.0,150.68664844068263,111.7306332013702,243.21635057809462,148.91712733605075,108.61442751005039,239.4080255168724,149.8463789546797,111.4679355003341,240.2883410556128,0.0,1.046,0.0,60394600,7208700,2711000
2021-11-05,149.76809692382812,111.9752197265625,243.72349548339844,0.22,0.0,0.0,150.67890057300954,112.12015614619004,246.42185167398998,148.5602884723221,110.0004117662785,243.6373663938513,150.3720011495811,110.0004117662785,243.7043540634296,0.0,0.0,0.0,65463900,6790500,3224300
2021-11-08,148.93649291992188,112.81768798828125,242.1829376220703,0.0,0.0,0.0,150.05520444276985,113.03509608137232,244.62293572443704,148.65929247101482,111.90275218424159,241.06339087314572,149.89679987016825,112.31945390903226,243.79046647071783,0.0,0.0,0.0,55020900,5625300,2471300
2021-11-09,149.3027801513672,110.93585205078125,241.75238037109375,0.0,1.64,0.0,149.91657894571037,112.81767942459089,242.74752997495307,148.56027576222667,110.39425712089175,239.64727642533788,148.69887597728126,112.50556829271113,242.00117507237258,0.0,0.0,0.0,56787900,7236600,2258900
2021-11-10,146.441650390625,110.35753631591797,242.21163940429688,0.0,0.0,0.0,148.62956976974394,112.38623413447061,242.77618717613916,146.37235784260815,110.09132614920698,239.99170195480664,148.5206685317554,111.07354648675968,239.99170195480664,0.0,0.0,0.0,65187100,6270300,1794300
2021-11-11,146.39218139648438,110.40343475341797,239.36973571777344,0.0,0.0,0.0,147.9365883290385,111.79874278703828,242.4030008793425,146.20407784074897,110.22902650184318,238.50854707655336,147.4712994099728,110.9817560714134,242.4030008793425,0.0,0.0,0.0,41000000,4643300,1640500
2021-11-12,148.49099731445312,109.2009048461914,239.8577423095703,0.0,0.0,0.0,148.89688827162874,110.74308335055404,240.18307344052204,146.00607272136978,109.03567118488456,238.1545209762052,146.94657534903718,110.15558744446386,239.36016760300433,0.0,0.0,0.0,63804000,5418300,1625200
2021-11-15,148.5009002685547,109.11829376220703,242.02984619140625,0.0,0.0,0.0,150.36211638593423,110.30246719201774,242.8144692306983,147.93658959651364,108.60422958117444,239.85775486692376,148.86719765520343,109.733327457251,239.85775486692376,0.0,0.0,0.0,59222800,5046300,1709200
2021-11-16,149.49090576171875,108.74192810058594,241.570556640625,0.0,0.0,0.0,149.9760141392109,110.06379745022525,243.22593182787662,147.84749217882802,108.70520872937328,241.4940055578943,148.4415018203983,109.16419036427538,242.56569151487207,0.0,0.0,0.0,59256200,4750800,2195500
2021-11-17,151.9560089111328,108.3747329711914,241.79063415527344,0.0,0.0,0.0,153.45091236103033,109.54055015522037,242.41259163245718,149.48099419563232,108.11770439617811,239.71423529376037,149.49088881622956,108.66848091456423,241.5227126635057,0.0,0.0,0.0,88807000,4043300,1412000
2021-11-18,156.292236328125,107.089599609375,242.54652404785156,0.0,0.0,0.0,157.08424411868546,108.65013438401554,242.5561020575557,151.52041544835222,106.7683068585631,240.2500502150445,152.1738230085365,108.65013438401554,242.24033435043543,0.0,0.0,0.0,137827700,5046900,1751200
2021-11-19,158.9454345703125,106.52963256835938,241.08253479003906,0.0,0.0,0.0,159.41073850586676,106.99778875962534,242.3934519487201,154.96560701556103,105.81361538668122,239.4367230847337,156.0744086800531,106.93353161552,242.36473251840184,0.0,0.0,0.0,117305600,5380200,2743100
2021-11-22,159.4107666015625,106.91517639160156,242.54652404785156,0.0,0.0,0.0,164.04398732160183,109.0632069453851,244.43155228086908,159.39096225226618,105.7401846011384,241.33131406664197,160.0641590654169,106.48373256152448,241.7714644942948,0.0,0.0,0.0,117467900,6416200,2438700
2021-11-23,159.79685974121094,107.20892333984375,244.62294006347656,0.0,0.0,0.0,160.18296144713287,108.26458242420175,244.75690080324,157.47033977841738,106.52045093745856,242.13509566778038,159.50974956386625,107.20892333984376,243.81917562489588,0.0,0.0,0.0,96041900,4912800,2770000
2021-11-24,160.32156372070312,107.15386199951172,246.0199737548828,0.0,0.0,0.0,160.51956188667918,107.64955603188496,246.67066527880098,158.04454704624914,106.55718443761253,243.09197870226367,159.14345423965176,106.63062318444722,243.52256578057157,0.0,0.0,0.0,69463600,3220800,2642800
2021-11-26,155.24282836914062,106.309326171875,239.22621154785156,0.0,0.0,0.0,158.84644937104656,106.79584559409034,242.24035007476758,154.79732871930804,105.16187206155425,237.56127302121035,157.9752544198583,105.56577814950846,241.6183780292331,0.0,0.0,0.0,76959800,3322000,2573300
2021-11-29,158.63853454589844,108.77864074707031,239.50372314453125,0.0,0.0,0.0,159.5790370329546,109.79758047384215,241.4365978473822,157.20301405343992,107.88821530984598,239.05399465524476,157.7772192291654,108.88879885389824,240.9868693580957,0.0,0.0,0.0,88748200,8949800,2084600
2021-11-30,163.64796447753906,107.49348449707031,235.34713745117188,0.0,0.0,1.38,163.8657669656574,109.45792509666393,238.5222914222242,158.32172835111982,106.89680704313697,234.72171721325938,158.39103600928925,107.86067116129875,238.02197284977927,0.0,0.0,0.0,174048100,9252700,3836100
2021-12-01,163.123291015625,107.32826232910156,234.9429931640625,0.0,0.0,0.0,168.5980229255644,109.17337043667845,241.40878580971335,162.88568414003123,107.26400518125081,234.87564880398784,165.8061987859348,108.54915514176957,236.4632256586452,0.0,0.0,0.0,152052500,5958300,3275300
2021-12-02,162.1233367919922,107.30990600585938,239.38827514648438,0.0,0.0,0.0,162.5589417406381,108.30130800298406,240.8700128152247,156.2229109593039,106.99779485705916,235.73202046419465,157.1535187848131,107.7413498566546,236.36705718575715,0.0,0.0,0.0,136739200,5267100,3290500
2021-12-03,160.22256469726562,109.09074401855469,239.898193359375,0.0,0.0,0.0,163.31139363716105,109.56808880754559,241.19711592113333,158.1237568468731,107.73216239589571,238.20477700590118,162.38078559593646,107.73216239589571,240.85074831658727,0.0,0.0,0.0,118023100,6630100,3229900
2021-12-06,163.6677703857422,110.07299041748047,246.11383056640625,0.0,0.0,0.0,166.2021828829923,111.21126302867154,247.2107054403029,162.63815586730303,109.60482714052505,242.82320594471645,162.6480504872974,109.60482714052505,242.85206991390547,0.0,0.0,0.0,107497000,4785600,3616800
2021-12-07,169.4691925048828,111.60597229003906,250.07797241210938,0.0,0.0,0.0,169.86520390480817,112.06495390958668,250.53019414520378,166.657579543719,110.21984583802423,246.7488675856017,167.39018930386322,110.59621412773505,247.22995328620675,0.0,0.0,0.0,120405400,5194000,2596200
2021-12-08,173.33023071289062,112.92784881591797,249.7604522705078,0.0,0.0,0.0,174.2014407184374,113.25831618389697,252.8682766272189,168.99400013874393,111.55090378384033,249.28899765583722,170.40971639775742,111.9915292756472,250.16457719961295,0.0,0.0,0.0,116998900,5483900,3453100
2021-12-09,172.8154296875,113.43270874023438,252.416015625,0.0,0.0,0.0,174.98354505311383,113.78153222389143,253.14727521009226,172.1818265076838,111.79873541670436,248.58656327561926,173.16193779942867,112.12920271848607,249.68345265325766,0.0,0.0,0.0,108923700,4601100,2955100
2021-12-10,177.65655517578125,113.9100570678711,254.94654846191406,0.0,0.0,0.0,177.83476409249297,115.04833654775905,255.23518812695445,172.94413254484624,113.2399478129973,252.50262496639272,173.45893984099092,114.10283551470181,253.89778519474757,0.0,0.0,0.0,115402700,4966900,2529600
2021-12-13,173.98365783691406,112.52393341064453,253.13768005371094,0.0,0.0,0.0,180.30979549843772,114.15790682491061,255.8028843657541,173.77574993258463,110.88077840317932,252.47377941256056,179.30987978214242,113.60713029252369,254.2249384765555,0.0,0.0,0.0,153237000,6847500,2878800
2021-12-14,172.5877227783203,113.60713958740234,252.5892333984375,0.0,0.0,0.0,175.96364637453257,114.77294989294484,253.6187638763664,170.48891519652992,112.26691401432434,251.84837196758295,173.49852635355558,112.31280797706769,253.0510862558713,0.0,0.0,0.0,139380400,5716100,3695500
2021-12-15,177.50808715820312,113.01045989990234,254.51356506347656,0.0,0.0,0.0,177.70608534624387,114.58017626743208,255.62008565053873,170.58793945492218,112.15675376982432,251.52122614015818,173.35995940637298,113.64385680388074,252.2428546813863,0.0,0.0,0.0,131063300,4990000,2641800
2021-12-16,170.5384063720703,115.59910583496094,255.50457763671875,0.0,0.0,0.0,179.32966336488852,116.25085886529351,256.7939130216457,169.04350294098862,113.35009880066539,254.0998157567303,177.48825183548175,113.37763657605217,255.51420874594797,0.0,0.0,0.0,150185800,7280500,2347700
2021-12-17,169.4296112060547,116.94851684570312,251.80023193359375,0.0,0.0,0.0,171.7363267941866,118.08678928936735,254.8310655473755,167.99410565465345,114.93817513186174,251.011244448709,168.23169740554994,115.54403422504822,254.01321409905046,0.0,0.0,0.0,195432700,10379000,5943200
2021-12-20,168.05348205566406,116.63641357421875,251.82911682128906,0.0,0.0,0.0,168.87518867022266,116.7649278747455,252.05039743833868,165.78637545408108,114.47001964604763,248.65393376334575,166.59817234276136,115.40634612531866,249.80855112316863,0.0,0.0,0.0,107499100,4941400,2824500
2021-12-21,171.26112365722656,118.38972473144531,254.3885040283203,0.0,0.0,0.0,171.4690164337634,118.72936666105068,256.3994386792663,167.42979060613268,117.18719508196986,253.45519661968603,169.8454073849767,117.18719508196986,254.2922810181553,0.0,0.0,0.0,91185900,4856000,2851800
2021-12-22,173.8846435546875,119.10572814941406,254.9176788330078,0.0,0.0,0.0,174.10244607106472,119.14244051524017,255.39876450614884,170.42951736878692,117.13210581984059,254.08059445984475,171.31062205547954,118.47233128460817,254.32113729641526,0.0,0.0,0.0,92135300,3923200,1795100
2021-12-23,174.5182342529297,119.9135513305664,255.88951110839844,0.0,0.0,0.0,175.0825448521057,120.21648090285615,257.25577813597545,173.51833375849614,118.89461149904945,255.40842537919534,174.09253897814705,119.33522996464886,255.86064713917196,0.0,0.0,0.0,68356600,3649000,1509800
2021-12-27,178.5277557373047,120.82231903076172,258.0928039550781,0.0,0.0,0.0,178.61685263779296,120.849856807826,258.1120661722802,175.30034212275476,119.28932207714952,255.93754977423544,175.32013136311411,119.91354437362472,256.3897714314447,0.0,0.0,0.0,74919600,4293900,1485500
2021-12-28,177.49815368652344,121.74945831298828,257.7464599609375,0.0,0.0,0.0,179.5177742107458,122.29105321535067,259.03576601647165,176.7457546300965,120.79476878329253,257.14028732638775,178.35946910404095,120.80395737937047,257.4577909447459,0.0,0.0,0.0,79144300,3445200,1304000
2021-12-29,177.58726501464844,122.41039276123047,258.3333740234375,0.0,0.0,0.0,178.8247724024609,123.19984163764306,259.5168553439391,176.35965224767364,121.44652864362114,257.8138226406077,177.5377616978777,121.53831655524675,258.29490831124656,0.0,0.0,0.0,62348900,4239900,1318500
2021-12-30,176.41903686523438,122.92445373535156,257.1018371582031,0.0,0.0,0.0,178.76536096765193,123.34670895745644,259.0743063423809,176.31013561907753,122.39203340603994,256.61114966230735,177.67634850608343,122.777576263747,258.8241323572794,0.0,0.0,0.0,59773000,3158100,1714600
2021-12-31,175.79534912109375,122.69496154785156,257.9293212890625,0.0,0.0,0.0,177.4387473801581,123.91585425358839,258.9395896197329,175.48843461292282,122.64906058761959,257.1018385294676,176.31014129560032,123.00706566621862,257.86196223684607,0.0,0.0,0.0,64062300,3362100,1519200
2022-01-03,180.1909942626953,124.87970733642578,258.4199523925781,0.0,0.0,0.0,181.0523097914983,125.10919813600587,260.4886441585426,175.93398036721175,122.66742667379876,255.51420566476222,176.05277625823558,123.07133272218083,259.29553179088185,0.0,0.0,0.0,104487900,4605900,2750600
2022-01-04,177.904052734375,126.69729614257812,258.3526611328125,0.0,0.0,0.0,181.11167720796664,128.46895855401928,260.8927784496725,177.32984751406156,124.75120445937397,258.121720021722,180.80477780369188,124.93480832143692,259.3052014562423,0.0,0.0,0.0,99310400,7300000,2506000
2022-01-05,173.17184448242188,126.8808822631836,257.08258056640625,0.0,0.0,0.0,178.36937588563293,130.53437209717313,260.0556866902399,172.89464401608734,126.5687781180756,256.80354263671734,177.8149749529639,126.96349559447555,259.1127481407187,0.0,0.0,0.0,94537600,8956900,2473000
2022-01-06,170.281005859375,124.23715209960938,259.4880065917969,0.0,0.0,0.0,173.54802817909783,127.05530620930546,260.51753703447787,169.92460314983632,121.63931422876202,257.6694885558571,170.97400693173063,126.86252774943674,257.97739045027134,0.0,0.0,0.0,96904000,9908100,2908400
2022-01-07,170.44931030273438,123.76898956298828,256.9574890136719,0.0,0.0,0.0,172.3996230920445,124.53090075908683,259.9498573048148,169.32070420540236,122.55727132138348,256.89976107933455,171.1621157438168,123.8332397083418,258.40074609838723,0.0,0.0,0.0,86709100,5238100,2209100
2022-01-10,170.46913146972656,123.95256805419922,254.40774536132812,0.0,0.0,0.0,170.7760309053613,125.02658330244432,256.630358963433,166.48930321538757,122.43793439803459,252.09853985613174,167.39021227929703,123.43851091045866,256.6207278531536,0.0,0.0,0.0,106765600,5432800,3122400
2022-01-11,173.33023071289062,121.96977233886719,252.20437622070312,0.0,0.0,0.0,173.4292222367904,122.31860285551934,253.96516642066834,169.11281111623086,117.47175802428151,250.4724793529056,170.5978199313451,119.81256710922204,253.52254641142517,0.0,0.0,0.0,76138300,11105300,3206200
2022-01-12,173.7757568359375,122.63070678710938,251.04978942871094,0.0,0.0,0.0,175.4092607391465,123.43851892659363,253.96516776829705,173.07286101578552,120.59282725850689,250.43398560204884,174.35985676677774,122.31860264485685,253.4070918799917,0.0,0.0,0.0,74805200,5352000,3044000
2022-01-13,170.46913146972656,123.70471954345703,251.52125549316406,0.0,0.0,0.0,174.85485069355116,124.88889995131635,253.86895630365848,170.07312001544597,122.60316647143034,250.7322678155246,174.02324929900044,122.91527060721991,251.52125549316406,0.0,0.0,0.0,84505800,4868300,2371300
2022-01-14,171.34033203125,123.19984436035156,247.961181640625,0.0,0.0,0.0,172.04322777577116,124.05354339306817,251.3576454857491,169.38010943076532,122.36449450616189,247.43199911936358,169.62761091106265,123.51194847938733,251.2614518368948,0.0,0.0,0.0,80440800,5310300,3460100
2022-01-18,168.10301208496094,122.03402709960938,246.77772521972656,0.0,0.0,0.0,170.81561869982312,122.90608931713062,247.37426677506448,167.71691037157512,120.96918645166448,244.68980041290374,169.79591378738647,122.04320168886515,247.2395486880449,0.0,0.0,0.0,90956700,5246700,3076500
2022-01-19,164.5686798095703,120.78559112548828,245.5653839111328,0.0,0.0,0.0,169.37021456285368,122.91525831753745,248.19212238277615,164.2815847396123,120.71215239376163,245.43068050347705,168.3010063567733,121.99729518146322,247.80723033535335,0.0,0.0,0.0,94815000,4103700,2304700
2022-01-20,162.86585998535156,120.08795928955078,243.554443359375,0.0,0.0,0.0,167.9841885126374,121.97896134659763,248.3460379851029,162.53915623599835,119.85846847666632,243.3331333737507,165.311175689,120.49185135434105,246.91241204134286,0.0,0.0,0.0,91420500,5278200,2602200
2022-01-21,160.78684997558594,118.7385482788086,244.959228515625,0.0,0.0,0.0,164.6676710043575,121.051805511456,248.68282736829678,160.67794873037312,118.6651095402632,244.0932800741199,162.7767562494307,120.84985248220798,244.43003127622904,0.0,0.0,0.0,122848900,5907000,3738100
2022-01-24,160.00474548339844,118.25203704833984,244.01629638671875,0.0,0.0,0.0,160.67795733703522,118.55495260609787,244.31456718027943,153.15390660690394,114.00186255829847,238.40683520096894,158.42074513925402,117.49011883775874,242.83282964138837,0.0,0.0,0.0,162294600,13484000,5153100
2022-01-25,158.18312072753906,124.93478393554688,241.19712829589844,0.0,0.0,0.0,161.1333336924796,126.07304921891506,242.97715132340414,155.45071024050918,117.77466892991798,237.72370350960813,157.39111309025398,118.54575457484584,241.34146282010136,0.0,0.0,0.0,115798400,19715700,3908600
2022-01-26,158.09405517578125,123.24574279785156,240.39852905273438,0.0,0.0,0.0,162.74708019614243,125.82523133590743,244.59359692462903,156.2427488528099,122.20845383416443,238.4838026902091,161.8659754903853,125.27444777463398,243.42936307611316,0.0,0.0,0.0,108275300,8336000,3839000
2022-01-27,157.6287384033203,121.64849090576172,239.33053588867188,0.0,0.0,0.0,162.20256076337864,123.69554498239516,242.90981491896787,156.69813045332086,121.24458484428988,235.972552184855,160.82645318586418,122.69496842548091,240.15800393721494,0.0,0.0,0.0,121954600,5497300,5199000
2022-01-28,168.62771606445312,123.46604919433594,246.4024658203125,0.0,0.0,0.0,168.64752041330743,123.49358696950648,246.65263977596686,161.17297243461158,120.97836278354555,237.81028242175984,164.05389338808763,122.2635196551999,240.54284562447708,0.0,0.0,0.0,179935700,5471500,3833200
2022-01-31,173.03321838378906,122.61236572265625,249.6353759765625,0.0,0.0,0.0,173.25102087567882,123.08969655757444,249.68347280024673,167.81588341108593,121.44654840001182,244.81488797253786,168.459396266684,123.08969655757444,245.37294913403395,0.0,0.0,0.0,115541600,5859000,3174200
2022-02-01,172.86492919921875,124.41154479980469,249.19276428222656,0.0,0.0,0.0,173.09262632434437,124.80627623858516,250.06834378961514,170.58791262908917,121.6301175713745,245.91177092945358,172.27091962221414,122.78674609971972,249.92402395062607,0.0,0.0,0.0,86213900,6206400,2496500
2022-02-02,174.0826416015625,125.99046325683594,252.35830688476562,0.0,0.0,0.0,174.12225029885371,126.27502963946408,252.67581051851292,171.59773211990066,124.16371124250159,248.71166915437544,173.0035387479011,124.56761733668674,249.03880389807085,0.0,0.0,0.0,84914300,5357200,2371500
2022-02-03,171.17201232910156,126.47697448730469,250.78036499023438,0.0,0.0,0.0,174.47864348230152,127.37657454339244,252.85862935146568,170.39980894344717,124.68694896503557,250.2319202512042,172.73622344797076,125.76096427839704,252.08890398531636,0.0,0.0,0.0,89418100,6100800,2242200
2022-02-04,170.8845672607422,125.89863586425781,250.22227478027344,0.22,0.0,0.0,172.5796409793265,127.43164659545363,251.82911382789416,169.1894935421579,125.04493688901046,248.0381564227424,170.18076083066515,126.55039584025761,250.03945987775555,0.0,0.0,0.0,82465400,4142000,1989700
2022-02-07,170.1609344482422,125.98128509521484,250.020263671875,0.0,0.0,0.0,172.43092972457674,126.51370547636594,251.68480153134985,169.45712806749682,125.09085959654935,249.36599411597572,171.35045208596668,126.1740495393337,251.1267549955871,0.0,0.0,0.0,77251200,3759000,1959300
2022-02-08,173.30325317382812,125.77932739257812,250.24151611328125,0.0,0.0,0.0,173.81871637315277,126.23830901376706,252.45452787441357,169.93293548659793,124.64104792950687,249.29860696639363,170.2303186833444,125.97209182955329,250.6456410070473,0.0,0.0,0.0,74829200,4181800,2920000
2022-02-09,174.74058532714844,126.48614501953125,250.02984619140625,0.0,0.0,0.0,175.10734936046612,127.0002161849546,252.93562261509038,173.37263171558251,125.60490817853386,249.59688667880295,174.51259810039994,126.53204598160563,252.07927597381791,0.0,0.0,0.0,71285000,5393500,2379300
2022-02-10,170.6168975830078,124.0428237915039,247.15298461914062,0.0,1.64,0.0,173.9475558230623,126.86703993479911,250.58794386726268,170.05188317091506,123.71766093923388,246.2870361553909,172.61926146779095,125.85441097023998,248.8175518586885,0.0,0.0,0.0,90865900,5978600,3246600
2022-02-11,167.16732788085938,123.27174377441406,245.50767517089844,0.0,0.0,0.0,171.5685574029222,125.14836932657641,248.97149832652735,166.57256141145754,122.98374966098766,245.09393380545626,170.8251068789397,124.3958507446094,247.15298015864357,0.0,0.0,0.0,98670700,4176200,3592700
