,Close,Close,Dividends,Dividends,High,High,Low,Low,Open,Open,Stock Splits,Stock Splits,Volume,Volume
,AAPL,IBM,AAPL,IBM,AAPL,IBM,AAPL,IBM,AAPL,IBM,AAPL,IBM,AAPL,IBM
Date,,,,,,,,,,,,,,
2022-02-22,162.88504028320312,115.12422943115234,0.0,0.0,165.2343388039389,116.12757336612316,160.73397705999992,113.9722458879625,163.53926516678143,115.38435406143414,0.0,0.0,91162800,5349700
2022-02-23,158.6721649169922,113.4055404663086,0.0,0.0,164.69905682644026,115.84886200882039,158.35495211884296,113.21973918783132,164.09438316481467,115.55157571053809,0.0,0.0,90009200,4086400
2022-02-24,161.31884765625,113.3126449584961,0.0,0.0,161.42788766549435,113.43341508618902,150.6726312896677,110.37693642813193,151.24756814517977,111.48247322237049,0.0,0.0,141147500,6563200
2022-02-25,163.410400390625,115.36576843261719,0.0,0.0,163.67803163837567,115.44009177528879,159.46514613066114,112.82953929489555,162.40921086021282,113.38695727706845,0.0,0.0,91974200,4460900
2022-02-28,163.6780548095703,113.81431579589844,0.0,0.0,163.97543803026267,114.6318513730235,161.0115433024092,112.44865437857663,161.63604655330923,113.53560678049472,0.0,0.0,95056600,6757300
2022-03-01,161.77481079101562,112.73664093017578,0.0,0.0,165.1451284875075,114.63184367927248,160.55555631909613,112.13277616257379,163.26171165329615,113.96294775748962,0.0,0.0,83474400,4873300
2022-03-02,165.10546875,115.06849670410156,0.0,0.0,165.89848556554983,115.79313166714405,161.52699341560762,113.15471645936215,162.9544206584898,113.88863652551495,0.0,0.0,79724800,4891400
2022-03-03,164.77835083007812,116.99156951904297,0.0,0.0,167.43495492693344,117.67904280827776,164.10429635993654,115.42152236878496,166.9987949165887,116.09041836387395,0.0,0.0,76678400,5206600
2022-03-04,161.74508666992188,117.6325912475586,0.0,0.0,164.10430772995255,118.3107723182219,160.68443850358517,115.39364819321813,163.05356679161451,115.5701643758209,0.0,0.0,83737200,4402400
2022-03-07,157.90887451171875,117.12162780761719,0.0,0.0,163.57892434011342,118.83102941261899,157.65113534872225,116.70357136901826,161.9334170899732,117.49323746851886,0.0,0.0,96418800,5047400
2022-03-08,156.06512451171875,116.75931549072266,0.0,0.0,161.4576209878166,119.23980601119874,154.4394467616191,115.96035716527366,157.43307821168813,117.63259716920528,0.0,0.0,131148300,4887600
2022-03-09,161.52700805664062,117.26097869873047,0.0,0.0,161.98299768271306,119.00754192472438,158.01792837110216,116.97298458715255,160.0698438745805,118.36651545664239,0.0,0.0,91454900,4403500
2022-03-10,157.13568115234375,115.5237045288086,0.0,0.0,158.98934598057429,117.08445934380624,154.6178539880632,114.39029831831616,158.80100279204103,116.82433472261735,0.0,0.0,105342000,5326800
2022-03-11,153.37879943847656,115.16138458251953,0.0,0.0,157.8890691004036,117.77193001581398,153.15081217330507,115.11493780852254,157.54211946273995,116.12756678874558,0.0,0.0,96970100,4119600
2022-03-14,149.3046875,115.14281463623047,0.0,0.0,152.77412331988182,116.27622089445453,148.7892393542919,113.9815388942574,150.1274412380653,115.61661003569294,0.0,0.0,108732100,3289200
2022-03-15,153.73562622070312,116.7221450805664,0.0,0.0,154.2114453664796,117.00085408965586,149.0667661849918,114.47391697850856,149.58221423794402,115.19855189670369,0.0,0.0,92964300,4021200
2022-03-16,158.19631958007812,118.02278137207031,0.0,0.0,158.60274273847418,118.24574433807555,153.11112942639045,115.85816160883572,155.6785076943408,117.52110938265983,0.0,0.0,102300200,4292800
2022-03-17,159.2173309326172,118.87747955322266,0.0,0.0,159.59401730431475,119.18405097586418,156.25345172016642,117.54897976222612,157.22488932947712,118.0785212404351,0.0,0.0,75615400,3671900
2022-03-18,162.5480194091797,119.62068939208984,0.0,0.0,163.0436530951302,119.77862119569481,158.36486988971416,117.40033777513005,159.10832041863992,118.33864349386417,0.0,0.0,123511700,7466000
2022-03-21,163.935791015625,119.0075454711914,0.0,0.0,164.89732150726314,120.53113870020809,161.58647722780486,118.35722679333104,162.0821108781116,119.84365834751014,0.0,0.0,95811400,3384600
2022-03-22,167.3457489013672,119.8993911743164,0.0,0.0,167.94050019202376,120.1223612119208,163.46989021960468,118.77527714755233,164.06464151026125,119.37914192896824,0.0,0.0,81532000,2690200
2022-03-23,168.72360229492188,119.1933364868164,0.0,0.0,171.13237440957974,120.14094139385901,166.18594547433256,119.1468826253061,166.52298782878287,119.91797136404655,0.0,0.0,98062700,2924500
2022-03-24,172.54989624023438,120.07592010498047,0.0,0.0,172.61927708196112,120.18739804776108,168.7236040774332,118.72884298537045,169.56617215861644,119.22122280029183,0.0,0.0,90131400,2971100
2022-03-25,173.1942138671875,122.02685546875,0.0,0.0,173.74932110305383,122.0732951558787,171.2414161888834,120.13164559970734,172.36155301338798,120.30816177312812,0.0,0.0,80546200,3530200
2022-03-28,174.0665283203125,122.13835144042969,0.0,0.0,174.19538277239084,122.16622092711505,170.49796031011837,120.40108728363154,170.6664739209418,121.53449366127236,0.0,0.0,90371900,2483500
2022-03-29,177.39718627929688,122.5749740600586,0.0,0.0,177.44673753928956,123.41108688766577,174.80005590779479,121.17214395222896,175.14700548096687,122.66786760994347,0.0,0.0,100589400,5791000
2022-03-30,176.2175750732422,122.75149536132812,0.0,0.0,178.04150309829743,123.634062088612,175.1569119048066,122.06401501996243,176.99076228224467,122.64000325078847,0.0,0.0,92633200,2622900
2022-03-31,173.08518981933594,120.791259765625,0.0,0.0,176.47532228703258,122.51923861123703,172.87701702392917,120.7726753848232,176.28697907345958,121.44157133639747,0.0,0.0,103049300,4274000
2022-04-01,172.7877960205078,120.91202545166016,0.0,0.0,173.35282562665074,121.02351756318559,170.43849742252846,118.97037579932211,172.51024239397603,120.45681443000666,0.0,0.0,78751300,4012400
2022-04-04,176.8817138671875,121.02351379394531,0.0,0.0,176.93128025013132,121.19073069243149,172.916645240263,119.77861545483401,173.0455148108097,121.01421451576569,0.0,0.0,76468400,2809800
2022-04-05,173.53125,119.74146270751953,0.0,0.0,176.7429614765036,121.91536747558618,172.89683953710852,119.52779194204183,175.9499446165046,120.63332870699078,0.0,0.0,73401800,3107200
2022-04-06,170.32943725585938,120.20597076416016,0.0,0.0,172.11372116203182,120.31744869612184,168.6442861155162,118.21786731504629,170.85480763857453,118.71024708218228,0.0,0.0,89058800,3958100
2022-04-07,170.63674926757812,119.42559814453125,0.0,0.0,171.8460965613006,120.0759097140262,168.3667538477119,117.73478097597985,169.66531156665854,119.72287735813079,0.0,0.0,77594700,3538300
2022-04-08,168.60464477539062,118.66381072998047,0.0,0.0,170.27988886638818,119.63927815965307,167.7224175182162,118.23645499370667,170.27988886638818,118.9239282900281,0.0,0.0,76575500,3143300
2022-04-11,164.30255126953125,117.40033721923828,0.0,0.0,167.55390673016126,119.08185516996222,164.05473445012018,117.22382103494805,167.236709066595,118.86818439853542,0.0,0.0,72246700,3202500
2022-04-12,166.19586181640625,117.03801727294922,0.0,0.0,168.38655385064848,118.30147875695447,165.1847650406976,116.66640761865843,166.55271861221303,117.4467815135909,0.0,0.0,79265200,2691000
2022-04-13,168.91192626953125,117.18666076660156,0.0,0.0,169.54633667791728,117.6790405625164,165.31363658822593,116.04396937001893,165.92821741729253,116.72215045530605,0.0,0.0,70618900,3064900
2022-04-14,163.84654235839844,117.57684326171875,0.0,0.0,169.7743308705497,121.31150999190535,163.59872556819087,117.40961927248853,169.12999814068812,119.7786175174079,0.0,0.0,75329400,6384200
2022-04-18,163.62847900390625,117.21451568603516,0.0,0.0,165.14511656388683,118.34792183881648,162.14157824898123,116.61994312848825,162.48851268314175,117.61399478762425,0.0,0.0,69023900,4884200
2022-04-19,165.93812561035156,119.98300170898438,0.0,0.0,166.35447115079714,120.21525685296282,162.47861271306476,117.05659256514728,163.57891992587136,117.13091591230787,0.0,0.0,67723800,7971400
2022-04-20,165.76962280273438,128.50213623046875,0.0,0.0,167.40522288811843,129.65411270230783,164.6495010630283,123.91277219713353,167.2862605292934,125.41778103329973,0.0,0.0,67929800,17859200
2022-04-21,164.9666748046875,129.9235382080078,0.0,0.0,170.0320504699597,131.80944891557667,164.4611340109905,127.60098667891029,167.43493541622578,128.41851517765653,0.0,0.0,87227800,9922300
2022-04-22,160.3771209716797,128.43710327148438,0.0,0.0,166.40402763853763,130.47166073789808,160.08966012576172,127.60099036713378,165.00635231798768,129.7841803621514,0.0,0.0,84882400,6508600
2022-04-25,161.45762634277344,129.2267608642578,0.0,0.0,161.74508721108586,129.73771081308342,157.0762265920136,125.59428720465378,159.71298617467937,127.82393079723467,0.0,0.0,96046400,5748300
2022-04-26,155.4307098388672,126.52332305908203,0.0,0.0,160.92232381977985,129.9421122053209,155.3514066427752,126.50473867710271,160.83311339625314,129.13386878584456,0.0,0.0,95623200,4956200
2022-04-27,155.20272827148438,125.47351837158203,0.0,0.0,158.39459505890858,127.3872985151178,154.02311776553654,125.0740463230143,154.54848822398645,126.14241432913053,0.0,0.0,88063200,4369100
2022-04-28,162.2109832763672,126.10525512695312,0.0,0.0,163.08330335618535,127.26653081967166,157.54210755439004,125.24125864019163,157.85932035633806,127.13646850911633,0.0,0.0,130216800,4474300
2022-04-29,156.2732696533203,122.82582092285156,0.0,0.0,164.7486073264787,125.92874635396953,155.8767688194159,122.63072035768882,160.42668168455637,125.53855939937351,0.0,0.0,131747600,5078700
2022-05-02,156.58058166503906,123.59688568115234,0.0,0.0,156.8482129324933,124.2750808779089,151.93153583652065,121.59949720212981,155.34149760095795,123.55973109709024,0.0,0.0,123055300,4213500
2022-05-03,158.08729553222656,123.11381530761719,0.0,0.0,159.30656513037567,124.11715926832959,154.95490254265337,122.62143551797075,156.7689082851918,123.55974123157952,0.0,0.0,88966500,3688600
2022-05-04,164.57020568847656,127.64740753173828,0.0,0.0,165.02618018810924,128.08404828883107,157.86922888474598,122.76076493891084,158.27565211851262,123.43894591612259,0.0,0.0,108256500,5932600
2022-05-05,155.4009552001953,126.27247619628906,0.0,0.0,162.64711564006026,127.51736037785807,153.59684172856848,125.19480891564912,162.4191284309165,126.77415525053452,0.0,0.0,130525300,5957400
2022-05-06,156.1355743408203,127.89826202392578,0.23,0.0,158.2798610586437,128.19555541498315,153.0581249690686,125.85441957545841,154.8748110649111,125.85441957545841,0.0,0.0,116124600,7306400
2022-05-09,150.9535675048828,126.41261291503906,0.0,1.65,154.6961401970686,128.20857058552312,150.38772285732563,125.35949251452834,153.80267975410607,126.38440535771748,0.0,0.0,131577900,7647900
2022-05-10,153.38571166992188,121.41967010498047,0.0,0.0,155.59949611319652,127.32469102350287,151.81720662874554,120.76145553026309,154.38837215922186,126.93916862349728,0.0,0.0,115366700,8642400
2022-05-11,145.4340057373047,122.94293975830078,0.0,0.0,154.31887882617508,125.0209873475047,144.74902403749422,122.1060820806987,152.38307085785848,122.1060820806987,0.0,0.0,142689800,5301100
2022-05-12,141.52268981933594,124.96456146240234,0.0,0.0,145.13620352153742,125.64157155216684,137.79005411909583,122.62324805401573,141.73116846366526,123.4318981974739,0.0,0.0,182602000,5384800
2022-05-13,146.03956604003906,125.6227798461914,0.0,0.0,147.02236783460827,125.81083502172389,142.06867173145014,123.22503690200408,143.53789838425533,125.05859997190372,0.0,0.0,113990900,4195100
2022-05-16,144.4810028076172,126.96737670898438,0.0,0.0,146.44660666959047,128.35900210160008,143.13089794938583,124.50382112854362,144.49093973933412,125.15262362206462,0.0,0.0,86643800,4250400
2022-05-17,148.15406799316406,130.10794067382812,0.0,0.0,148.68021026262304,130.10794067382812,145.61268298211033,127.54095263673499,147.77682819703904,128.99840520751496,0.0,0.0,78336300,4372900
2022-05-18,139.79534912109375,125.00218200683594,0.0,0.0,146.28775500898428,129.40273327436364,138.88203004967724,124.27815453245232,145.78147140988727,128.91379269865382,0.0,0.0,109742900,6003000
2022-05-19,136.35060119628906,121.91802215576172,0.0,0.0,140.62923776093464,124.41919735437256,135.60605844890728,121.02474939845465,138.86219085230275,124.11829762475524,0.0,0.0,136095600,5819700
2022-05-20,136.58883666992188,120.80846405029297,0.0,0.0,139.67620767593218,122.58561170683261,131.64507737672957,118.28849355221044,138.07792207189934,122.40695429808882,0.0,0.0,137426100,6914500
2022-05-23,142.0686798095703,123.33783721923828,0.0,0.0,142.21758229550522,124.07126226928833,136.6484021051316,121.6923297240284,136.78738280792436,121.76755464553183,0.0,0.0,117726300,3591500
2022-05-24,139.33871459960938,125.81083679199219,0.0,0.0,140.9370005398734,126.3467947671857,136.33076266665338,122.6326511943195,139.7854372846276,122.77370333872123,0.0,0.0,104132700,4189700
2022-05-25,139.49752807617188,126.3656005859375,0.0,0.0,140.75827617398446,126.76993283651775,137.3333826960639,124.92695771429764,137.4227241868833,124.92695771429764,0.0,0.0,92482700,3299300
2022-05-26,142.7338104248047,128.71630859375,0.0,0.0,143.2897332655704,129.3369034905566,136.1421257527405,126.48782569339392,136.390306674351,126.93916091484964,0.0,0.0,90601500,3929300
2022-05-27,148.55116271972656,130.95420837402344,0.0,0.0,148.59086499973355,131.3961458760256,144.20302839258298,129.04542058779643,144.33208731118634,129.1864583660148,0.0,0.0,90978500,4608000
2022-05-31,147.75697326660156,130.54986572265625,0.0,0.0,149.56373744401472,131.48075802751285,145.77152611661413,128.64107808908844,147.98531059523705,129.9480806709061,0.0,0.0,103718400,7978100
2022-06-01,147.6279296875,131.10464477539062,0.0,0.0,150.63588091168307,132.0825545366169,146.60541046803507,130.24899166892843,148.80925801910618,131.3303195697556,0.0,0.0,74286600,3796500
2022-06-02,150.10975646972656,131.7816619873047,0.0,0.0,150.1693174677386,131.91330203759756,145.7914023407159,128.678715895017,146.75434553594118,131.12346173584032,0.0,0.0,72348100,3734800
2022-06-03,144.32215881347656,132.7501678466797,0.0,0.0,146.8933092485359,134.06658277791038,143.4088549382039,131.3961619669054,145.83108774770463,131.88510255639738,0.0,0.0,88570300,4352200
2022-06-06,145.07662963867188,134.34866333007812,0.0,0.0,147.4889559190541,136.0881915262435,143.84564689313325,133.52120339384163,145.96015305710577,134.4426837379391,0.0,0.0,71598400,4766900
2022-06-07,147.6279296875,134.25462341308594,0.0,0.0,147.91581285959504,134.44267856926734,143.0514733951283,132.5433028398398,143.29965428918806,134.0853780768293,0.0,0.0,67808200,2887100
2022-06-08,146.88339233398438,132.4210662841797,0.0,0.0,148.77948292109005,134.27343906579475,146.3870305278578,131.78166150816097,147.49887612629803,133.58703125945542,0.0,0.0,53950200,3005700
2022-06-09,141.60211181640625,129.72242736816406,0.0,0.0,146.87347238324736,132.61850822472934,141.49291160052343,129.69420546553903,146.00980758802268,131.78165061699647,0.0,0.0,69473000,3591000
2022-06-10,136.1322021484375,128.05812072753906,0.0,0.0,139.73577878154987,129.5719884772699,136.0627042203906,127.17424567086908,139.25927565980365,129.5719884772699,0.0,0.0,91437900,4659500
2022-06-13,130.92039489746094,127.0426025390625,0.0,0.0,134.21622941497344,129.3557226173797,130.48359408420694,125.7732050994987,131.9031815795222,125.97067234366891,0.0,0.0,122207100,6486000
2022-06-14,131.7939910888672,127.6161880493164,0.0,0.0,132.91577370123466,128.77274098664083,130.52330598271703,126.80753789734152,132.1613091531334,126.93917795242162,0.0,0.0,84784300,4607800
2022-06-15,134.44456481933594,128.8761749267578,0.0,0.0,136.34067074153285,130.18317775529528,131.19836919293874,127.4845494220832,133.31286039546794,127.88886732875412,0.0,0.0,91533000,4606900
2022-06-16,129.11363220214844,127.56916809082031,0.0,0.0,131.42668006538247,128.10514038489902,128.10104986360264,126.36559779793339,131.11893816537355,127.22126531250305,0.0,0.0,108123900,5386400
2022-06-17,130.6027374267578,126.95797729492188,0.0,0.0,132.11168180626308,128.800937913927,128.86547082035617,124.91754943575039,129.1235886964468,127.87005986829793,0.0,0.0,134520300,12968500
2022-06-21,134.88134765625,129.6190185546875,0.0,0.0,136.06269113736712,130.23020148684913,132.34991465129582,127.78544106282112,132.44917792041107,127.78544106282112,0.0,0.0,81000500,4089300
2022-06-22,134.36514282226562,128.8949737548828,0.0,0.0,136.7575951415103,129.9292842973964,132.93561844118815,127.90766624108754,133.80920489247794,127.97349343759537,0.0,0.0,73409200,3791500
2022-06-23,137.26390075683594,130.1737823486328,0.0,0.0,137.5815644420526,130.3430277039369,134.64311097581628,128.34961699822898,135.8244545208393,128.95140217434968,0.0,0.0,72433800,4547900
2022-06-24,140.6292266845703,133.57762145996094,0.0,0.0,140.8774075808168,133.86910912184317,138.75297971485728,130.82257810326556,138.8820234804288,130.88839095545367,0.0,0.0,89116800,11493000
2022-06-27,140.6292266845703,134.27342224121094,0.0,0.0,142.44591266282575,135.24191984656696,139.94424498728844,133.4741699582569,141.6616525479414,133.76565757862983,0.0,0.0,70207900,3936000
2022-06-28,136.43994140625,133.38955688476562,0.0,0.0,142.3764246147896,135.55222702848192,136.32081941507366,132.88180653337625,141.09581776636168,134.386262115496,0.0,0.0,67083400,4064800
2022-06-29,138.21693420410156,132.30821228027344,0.0,0.0,139.64645893875058,134.95042488598736,135.6755636303982,131.1704550667126,136.45982393654535,134.2169998334293,0.0,0.0,66242400,4161500
2022-06-30,135.7251739501953,132.7595672607422,0.0,0.0,137.36316185699465,133.9537397567812,132.79664231343517,130.9636096485642,136.25131625469498,131.2456995603113,0.0,0.0,98964500,4878000
2022-07-01,137.91908264160156,132.69374084472656,0.0,0.0,138.02828284364224,133.2109032946909,134.67288737211632,130.94480059883108,135.05011204008952,132.58091061843942,0.0,0.0,71051600,4011900
2022-07-05,140.5299530029297,129.40272521972656,0.0,0.0,140.57959221340383,131.6124128005099,135.9336378022625,127.19305198663221,136.76753715405113,131.6124128005099,0.0,0.0,73353800,6273400
2022-07-06,141.88006591796875,129.83526611328125,0.0,0.0,143.0713312992956,130.83197138033245,140.05345799008347,128.94199333701968,140.3214976239044,129.76004117928073,0.0,0.0,74064300,3237000
2022-07-07,145.28509521484375,132.4210662841797,0.0,0.0,145.48363689203023,132.88181363237422,142.23742669548676,130.54048594529655,142.24734847763045,130.6157108805746,0.0,0.0,66253700,3897100
2022-07-08,145.9700927734375,132.08255004882812,0.0,0.0,146.47639157786392,132.88180236415354,143.9449429990184,131.47136722959442,144.20304571947742,132.3552278618601,0.0,0.0,64547800,2820800
2022-07-11,143.8158721923828,132.58090209960938,0.0,0.0,145.572997317032,133.39894988300634,142.73380703531947,131.76285431621238,144.61005415222928,132.2235872757403,0.0,0.0,63141600,3904700
2022-07-12,144.79867553710938,130.86956787109375,0.0,0.0,147.36982621449332,133.09806514136292,143.99457178569102,130.29600468983506,144.69939711071356,132.430452864318,0.0,0.0,77588800,3235400
2022-07-13,144.43136596679688,128.98898315429688,0.0,0.0,145.38437216611206,130.60628320042682,141.0858770428347,128.63168268900372,141.9495568989296,128.98898315429688,0.0,0.0,71185600,4123200
2022-07-14,147.38967895507812,130.75674438476562,0.0,0.0,147.86618205738918,131.10464714480497,142.2076603806938,126.95797853761067,143.0316228135453,127.5033485397492,0.0,0.0,78140700,5298400
2022-07-15,149.07730102539062,131.5653839111328,0.0,0.0,149.76228273225627,132.27999919394242,147.12163432378526,130.3336062240653,148.6901394277396,132.27999919394242,0.0,0.0,76259900,4519300
2022-07-18,145.9998779296875,129.88229370117188,0.0,0.0,150.4671344603493,131.93211950999913,145.6325598700222,129.55318638250793,149.64317199362924,131.78166963017046,0.0,0.0,81420900,8231700
2022-07-19,149.90127563476562,123.065185546875,0.0,0.0,150.12959783972357,124.64486619058776,145.84103942025354,120.09386508157935,146.84368488355693,123.72338581508865,0.0,0.0,82982400,29690500
2022-07-20,151.92642211914062,121.46666717529297,0.0,0.0,152.60148208414427,122.91472195141158,149.2758517671536,120.41354686370718,150.0203945114565,122.89591213222235,0.0,0.0,64823400,9882000
2022-07-21,154.21963500976562,119.55789947509766,0.0,0.0,154.4380354386393,121.11877746508327,150.8344435099851,117.65850926787851,153.37581379386617,121.06236234913345,0.0,0.0,65086600,11975400
2022-07-22,152.96878051757812,120.59220886230469,0.0,0.0,155.14284769100993,120.65803605812596,152.29373572007518,118.2038710773868,154.25932426618374,119.44505375884037,0.0,0.0,66675400,6467200
2022-07-25,151.8370819091797,120.8648910522461,0.0,0.0,153.91187073871833,121.41967315180254,151.1719588697096,120.26311309660831,152.88936657305052,120.77087064470496,0.0,0.0,53623900,4702400
2022-07-26,150.49691772460938,120.43235778808594,0.0,0.0,151.97606633071226,121.57951285845692,149.70273574167712,120.0092229385744,151.15210384884918,120.60160311927757,0.0,0.0,55138700,3645300
2022-07-27,155.64913940429688,121.4102554321289,0.0,0.0,156.1852186752148,121.70174307304808,151.05283905804376,119.9622149635442,151.46978118666811,120.32892753561809,0.0,0.0,78620700,4175600
2022-07-28,156.205078125,121.5042953491211,0.0,0.0,156.49296132906105,122.05906309882513,153.28646806313938,120.93071777890648,155.83776006052878,121.06235782710218,0.0,0.0,81378700,3913700
2022-07-29,161.3275146484375,122.98054504394531,0.0,0.0,162.43937543512382,123.17801229266497,158.33942191994464,121.58891960944227,160.06676652135607,121.78638685816193,0.0,0.0,101786900,5786800
2022-08-01,160.33480834960938,124.15589904785156,0.0,0.0,162.3996755794505,124.7764939600801,159.7193244682837,122.89591375164578,159.83844647169838,122.94293112639431,0.0,0.0,67829400,4142100
2022-08-02,158.845703125,123.93962860107422,0.0,0.0,161.22824893378422,124.85171109301942,158.46847844479024,122.71724867239314,158.9350597643028,124.30634114490978,0.0,0.0,59907000,4403600
2022-08-03,164.92120361328125,124.43800354003906,0.0,0.0,165.37784806156634,124.92695846891874,159.5803449204482,123.47891785161245,159.66968642366538,123.94906295884944,0.0,0.0,82507500,3088500
2022-08-04,164.60350036621094,123.77979278564453,0.0,0.0,165.9734638037481,124.3909756342605,163.23353692867377,123.19681749326077,164.8020420598841,124.25933558928065,0.0,0.0,55474100,3179800
2022-08-05,164.3748779296875,124.56963348388672,0.23,0.0,164.87192925071008,124.7482909057642,162.03873065336037,123.24383529334806,162.24749888246296,123.4130806313232,0.0,0.0,56697000,2586500
2022-08-08,163.89768981933594,124.69187927246094,0.0,0.0,166.82035387271443,125.38769915927097,163.23164290160983,124.13711151892163,165.38884371034115,125.15262661817573,0.0,0.0,60276900,3821200
2022-08-09,163.94740295410156,123.27320098876953,0.0,1.65,164.8421044171154,124.53001450271948,162.287253392032,122.93994716673221,163.05271665988997,123.7016598110602,0.0,0.0,63135500,3496000
2022-08-10,168.241943359375,125.20602416992188,0.0,0.0,168.3413445262913,125.47262138610584,165.91573155524713,124.10154168661187,166.6911304336887,124.49192137047365,0.0,0.0,70170500,3664000
2022-08-11,167.49635314941406,126.19624328613281,0.0,0.0,169.98160965853396,126.85322020158917,167.19811933455927,125.68209565099163,169.05708634936434,126.02486558390542,0.0,0.0,57149200,3501900
2022-08-12,171.08505249023438,127.59590148925781,0.0,0.0,171.15463177996858,127.67207420899994,168.4009635083527,125.66306412724101,168.81849992196163,126.27243135671733,0.0,0.0,68039400,2766900
2022-08-15,172.16864013671875,128.4718475341797,0.0,0.0,172.3674576326767,128.7194124699241,170.33949490382145,125.91061102670805,170.5084905338258,126.59615087753173,0.0,0.0,54091700,2791200
2022-08-16,172.00958251953125,130.0238494873047,0.0,0.0,172.68558021796852,130.79507826971945,170.64766672560123,128.01483947937203,171.76105685384752,128.1576687718127,0.0,0.0,56377100,4313600
2022-08-17,173.52061462402344,131.19497680664062,0.0,0.0,175.11116970804392,131.79482788448354,171.55229569197712,129.77630169403633,171.75111318137942,129.92864713102193,0.0,0.0,79542000,3667600
2022-08-18,173.1229705810547,132.41371154785156,0.0,0.0,173.8685475692053,132.46130677939308,172.09904606416538,131.15688362044185,172.72533558822875,131.19496271136686,0.0,0.0,62290100,3177700
2022-08-19,170.5084686279297,131.74720764160156,0.0,0.0,172.71537743777864,132.67078180324225,170.2997004242734,131.07119842748892,172.00955797368434,132.10902439355218,0.0,0.0,70346300,3155800
2022-08-22,166.581787109375,129.06219482421875,0.0,0.0,168.8582754867634,131.25211319588357,166.15431508525947,128.98602210807405,168.68927985776972,131.06167414129177,0.0,0.0,69026800,3093600
2022-08-23,166.2437744140625,128.2909698486328,0.0,0.0,167.71505719124045,129.58587700451523,165.66719308281202,128.27192303691763,166.09466509080892,128.89080639728607,0.0,0.0,54147100,4141800
2022-08-24,166.5419921875,126.85324096679688,0.0,0.0,167.11857346321227,128.6432636348594,165.2695421889627,126.73898914660951,166.33323915505275,128.433792278875,0.0,0.0,53841500,2855400
2022-08-25,169.02725219726562,127.56732177734375,0.0,0.0,169.13660408246963,127.99578055720497,167.35716722556938,126.7008880770764,167.78462403303897,127.25311479785648,0.0,0.0,51218200,2706000
2022-08-26,162.65505981445312,124.13964080810547,0.0,0.0,170.04124989564602,127.75775019626145,162.59541608646745,124.10154718784277,169.56408490295897,127.6815920126546,0.0,0.0,78961000,4185300
2022-08-29,160.4282684326172,124.07299041748047,0.0,0.0,161.93929333112956,125.12986324129906,158.8774709390489,123.36841822057472,160.1996139330471,123.76831408249798,0.0,0.0,73314000,2783000
2022-08-30,157.97283935546875,123.3779296875,0.0,0.0,161.60130758383653,124.51097518425186,156.78985489774635,123.10180178690933,161.173850769729,124.31101999663588,0.0,0.0,77906200,2407900
2022-08-31,156.29281616210938,122.30201721191406,0.0,0.0,159.63300159412108,123.77783273872166,156.2132861317279,122.25440744747634,159.3645896376838,123.70166002131336,0.0,0.0,87991100,3490400
2022-09-01,157.02845764160156,123.4541015625,0.0,0.0,157.48573635551097,123.6064469874153,153.7578515041088,121.62599278466487,155.7162348928829,122.25439950186626,0.0,0.0,74229900,3396200
2022-09-02,154.89112854003906,121.6736068725586,0.0,0.0,159.41429854575298,124.3110235731779,154.05608597034487,121.14992853607808,158.80789533396978,124.06347314523252,0.0,0.0,76957800,3040600
2022-09-06,153.61868286132812,120.65482330322266,0.0,0.0,156.16358324433435,121.93068362375385,152.78364026730472,120.25492743537528,155.54724444905082,121.68313318988459,0.0,0.0,73714800,3347100
2022-09-07,155.0402374267578,121.59742736816406,0.0,0.0,155.74604172932004,121.74977278999054,152.7040904111204,120.2358710335653,153.9069611480403,120.62625072882354,0.0,0.0,87449600,2401500
2022-09-08,153.54910278320312,122.32106018066406,0.0,0.0,155.4378917603989,122.38770222601507,151.77958610180147,120.53103769895343,153.72803398009836,121.11184193854295,0.0,0.0,84923800,2964600
2022-09-09,156.44190979003906,123.00659942626953,0.0,0.0,156.88926806214408,123.29224347392693,153.83736602381367,121.9306798090926,154.5531210566208,122.73047151976547,0.0,0.0,68028800,3291900
2022-09-12,162.46617126464844,124.40625,0.0,0.0,163.291278195306,124.72045701931722,158.36053807827892,123.67310028825985,158.64882114137566,124.0920429806828,0.0,0.0,104956000,3741100
2022-09-13,152.93275451660156,121.1594467163086,0.0,0.0,159.59323952010473,123.69213490463494,152.4655250377967,120.70241770925128,158.95701440389433,122.95898526518063,0.0,0.0,122656600,4565600
2022-09-14,154.39407348632812,121.5783920288086,0.0,0.0,156.17352564761967,122.82568934019032,152.70410208796778,120.77859306500785,153.87713588335603,121.39748365018811,0.0,0.0,87965400,3819100
2022-09-15,151.47142028808594,119.48368835449219,0.0,0.0,154.32450529052602,121.36892309883832,150.4872683442811,118.92193092547905,153.73797318184688,121.29275038378334,0.0,0.0,90481100,5141700
2022-09-16,149.81126403808594,121.1784896850586,0.0,0.0,150.45743985201966,121.42604737355023,147.49500307862988,117.90314288817684,150.3182660898928,118.40777440624186,0.0,0.0,162278800,9839700
2022-09-19,153.5689697265625,121.61648559570312,0.0,0.0,153.64849975705897,121.93068534531653,148.22070790269458,120.2358823216464,148.42946096004582,120.43583025839318,0.0,0.0,81474200,3981600
2022-09-20,155.9746856689453,120.25492095947266,0.0,0.0,157.14773457806695,120.91189063149169,152.17722177575766,119.51224790516855,152.4953267073288,120.82620177766606,0.0,0.0,107689800,2837500
